SM;SIFRA_M;KONTO;CENA;KOLICINA;VREDNOST;POCST_K;POCST_V;ULAZK;ULAZ_V;IZLAZK;IZLAZ_V;STANJE_K;STANJE_V;ST_MAG
46;218130006;103300;8112.7;10;81127;0;0;10;81127;0;0;10;81127;0
46;218210009;103300;158.44;2;316.87;2;316.87;0;0;0;0;2;316.87;0
46;218210010;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210012;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210013;103300;83931.64;1;83931.64;1;83931.64;0;0;0;0;1;83931.64;0
46;218210014;103300;158.44;2;316.87;2;316.87;0;0;0;0;2;316.87;0
46;218210018;103300;4047.3;7;28331.13;7;28331.13;0;0;0;0;7;28331.13;0
46;218210019;103300;13592.49;5;67962.43;5;67962.43;0;0;0;0;5;67962.43;0
46;218210020;103300;7489.64;3;22468.93;3;22468.93;0;0;0;0;3;22468.93;0
46;218210030;103300;158.44;2;316.87;2;316.87;0;0;0;0;2;316.87;0
46;218210031;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210032;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210034;103300;15964.77;1;15964.77;1;15964.77;0;0;0;0;1;15964.77;0
46;218210035;103300;158.43;4;633.73;4;633.73;0;0;0;0;4;633.73;0
46;218210037;103300;158.43;8;1267.47;8;1267.47;0;0;0;0;8;1267.47;0
46;218210038;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210039;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210040;103300;158.44;2;316.87;2;316.87;0;0;0;0;2;316.87;0
46;218210042;103300;158.43;3;475.3;3;475.3;0;0;0;0;3;475.3;0
46;218210044;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210046;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210047;103300;6824.65;4;27298.59;4;27298.59;0;0;0;0;4;27298.59;0
46;218210048;103300;6040.35;1;6040.35;1;6040.35;0;0;0;0;1;6040.35;0
46;218210063;103300;158.44;2;316.87;2;316.87;0;0;0;0;2;316.87;0
46;218210065;103300;158.44;2;316.87;2;316.87;0;0;0;0;2;316.87;0
46;218210067;103300;4545.6;1;4545.6;1;4545.6;0;0;0;0;1;4545.6;0
46;218210068;103300;158.43;10;1584.33;10;1584.33;0;0;0;0;10;1584.33;0
46;218210070;103300;4625.6;2;9251.2;2;9251.2;0;0;0;0;2;9251.2;0
46;218210071;103300;8085.67;2;16171.34;2;16171.34;0;0;0;0;2;16171.34;0
46;218210072;103300;2078.45;4;8313.79;4;8313.79;0;0;0;0;4;8313.79;0
46;218210073;103300;11567.54;4;46270.15;4;46270.15;0;0;0;0;4;46270.15;0
46;218210074;103300;8100.25;6;48601.5;6;48601.5;0;0;0;0;6;48601.5;0
46;218210075;103300;6113.07;3;18339.2;2;9251.2;1;9088;0;0;3;18339.2;0
46;218210076;103300;7886.34;1;7886.34;1;7886.34;0;0;0;0;1;7886.34;0
46;218210080;103300;2103.31;6;12619.86;6;12619.86;0;0;0;0;6;12619.86;0
46;218210081;103300;4772.45;11;52496.94;11;52496.94;0;0;0;0;11;52496.94;0
46;218210082;103300;9429.27;2;18858.54;2;18858.54;0;0;0;0;2;18858.54;0
46;218210083;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210084;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210086;103300;158.44;2;316.87;2;316.87;0;0;0;0;2;316.87;0
46;218210090;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210091;103300;158.43;4;633.73;4;633.73;0;0;0;0;4;633.73;0
46;218210092;103300;158.44;2;316.87;2;316.87;0;0;0;0;2;316.87;0
46;218210093;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210094;103300;158.44;2;316.87;2;316.87;0;0;0;0;2;316.87;0
46;218210095;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210096;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210099;103300;158.43;3;475.3;3;475.3;0;0;0;0;3;475.3;0
46;218210100;103300;158.43;13;2059.64;13;2059.64;0;0;0;0;13;2059.64;0
46;218210101;103300;158.43;10;1584.33;10;1584.33;0;0;0;0;10;1584.33;0
46;218210106;103300;158.43;28;4436.13;28;4436.13;0;0;0;0;28;4436.13;0
46;218210107;103300;158.43;14;2218.07;14;2218.07;0;0;0;0;14;2218.07;0
46;218210108;103300;158.44;4;633.74;4;633.74;0;0;0;0;4;633.74;0
46;218210109;103300;6294.21;4;25176.83;4;25176.83;0;0;0;0;4;25176.83;0
46;218210110;103300;6276.74;3;18830.23;3;18830.23;0;0;0;0;3;18830.23;0
46;218210111;103300;7433.63;5;37168.13;5;37168.13;0;0;0;0;5;37168.13;0
46;218210112;103300;8831.02;13;114803.24;13;114803.24;0;0;0;0;13;114803.24;0
46;218210113;103300;158.44;2;316.87;2;316.87;0;0;0;0;2;316.87;0
46;218210114;103300;158.44;2;316.87;2;316.87;0;0;0;0;2;316.87;0
46;218210115;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210116;103300;4625.6;2;9251.2;2;9251.2;0;0;0;0;2;9251.2;0
46;218210118;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210119;103300;158.43;3;475.3;3;475.3;0;0;0;0;3;475.3;0
46;218210122;103300;3710.42;2;7420.83;2;7420.83;0;0;0;0;2;7420.83;0
46;218210124;103300;158.43;5;792.17;5;792.17;0;0;0;0;5;792.17;0
46;218210127;103300;5077.62;4;20310.48;4;20310.48;0;0;0;0;4;20310.48;0
46;218210128;103300;3813.88;3;11441.65;3;11441.65;0;0;0;0;3;11441.65;0
46;218210129;103300;158.43;6;950.6;6;950.6;0;0;0;0;6;950.6;0
46;218210130;103300;1768.94;3;5306.83;3;5306.83;0;0;0;0;3;5306.83;0
46;218210133;103300;2573.97;2;5147.93;2;5147.93;0;0;0;0;2;5147.93;0
46;218210134;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210136;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210137;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210142;103300;158.44;4;633.74;4;633.74;0;0;0;0;4;633.74;0
46;218210143;103300;158.44;2;316.87;2;316.87;0;0;0;0;2;316.87;0
46;218210147;103300;6601.92;1;6601.92;1;6601.92;0;0;0;0;1;6601.92;0
46;218210150;103300;158.43;3;475.3;3;475.3;0;0;0;0;3;475.3;0
46;218210151;103300;158.43;4;633.73;4;633.73;0;0;0;0;4;633.73;0
46;218210153;103300;158.43;7;1109.04;7;1109.04;0;0;0;0;7;1109.04;0
46;218210154;103300;158.43;5;792.17;5;792.17;0;0;0;0;5;792.17;0
46;218210155;103300;158.43;3;475.3;3;475.3;0;0;0;0;3;475.3;0
46;218210156;103300;158.43;3;475.3;3;475.3;0;0;0;0;3;475.3;0
46;218210157;103300;158.43;4;633.73;4;633.73;0;0;0;0;4;633.73;0
46;218210158;103300;158.44;2;316.87;2;316.87;0;0;0;0;2;316.87;0
46;218210162;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210163;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210164;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210165;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210166;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210167;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210168;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210174;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210175;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210176;103300;158.44;3;475.31;3;475.31;0;0;0;0;3;475.31;0
46;218210177;103300;158.43;6;950.6;6;950.6;0;0;0;0;6;950.6;0
46;218210180;103300;3991.19;3;11973.58;3;11973.58;0;0;0;0;3;11973.58;0
46;218210182;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210183;103300;158.43;4;633.73;4;633.73;0;0;0;0;4;633.73;0
46;218210184;103300;158.43;3;475.3;3;475.3;0;0;0;0;3;475.3;0
46;218210185;103300;158.44;2;316.87;2;316.87;0;0;0;0;2;316.87;0
46;218210186;103300;158.43;4;633.73;4;633.73;0;0;0;0;4;633.73;0
46;218210187;103300;158.43;6;950.6;6;950.6;0;0;0;0;6;950.6;0
46;218210188;103300;158.44;4;633.74;4;633.74;0;0;0;0;4;633.74;0
46;218210189;103300;158.44;2;316.87;2;316.87;0;0;0;0;2;316.87;0
46;218210190;103300;158.44;2;316.87;2;316.87;0;0;0;0;2;316.87;0
46;218210198;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210203;103300;5751.74;3;17255.23;3;17255.23;0;0;0;0;3;17255.23;0
46;218210204;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210205;103300;158.44;2;316.87;2;316.87;0;0;0;0;2;316.87;0
46;218210206;103300;8017.65;3;24052.95;3;24052.95;0;0;0;0;3;24052.95;0
46;218210209;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210210;103300;158.43;1;158.43;1;158.43;0;0;0;0;1;158.43;0
46;218210216;103300;9649.74;2;19299.47;2;19299.47;0;0;0;0;2;19299.47;0
46;218210224;103300;7924.5;2;15849;2;15849;0;0;0;0;2;15849;0
46;218210231;103300;7388.16;1;7388.16;1;7388.16;0;0;0;0;1;7388.16;0
46;218210232;103300;5999.94;4;23999.76;4;23999.76;0;0;0;0;4;23999.76;0
46;218210233;103300;7299.61;2;14599.21;2;14599.21;0;0;0;0;2;14599.21;0
46;218210234;103300;16826.04;1;16826.04;1;16826.04;0;0;0;0;1;16826.04;0
46;218210235;103300;6323.76;1;6323.76;1;6323.76;0;0;0;0;1;6323.76;0
46;218210236;103300;7372.96;6;44237.74;6;44237.74;0;0;0;0;6;44237.74;0
46;218210239;103300;6876.32;8;55010.56;8;55010.56;0;0;0;0;8;55010.56;0
46;218210240;103300;26202.96;3;78608.87;3;78608.87;0;0;0;0;3;78608.87;0
46;218210264;103300;8531.4;2;17062.8;2;17062.8;0;0;0;0;2;17062.8;0
46;218210277;103300;9080.42;2;18160.85;2;18160.85;0;0;0;0;2;18160.85;0
46;218210297;103300;7200.33;1;7200.33;1;7200.33;0;0;0;0;1;7200.33;0
46;218210310;103300;8239.66;1;8239.66;1;8239.66;0;0;0;0;1;8239.66;0
46;218210311;103300;4675.78;2;9351.56;2;9351.56;0;0;0;0;2;9351.56;0
46;218210312;103300;4888.07;1;4888.07;1;4888.07;0;0;0;0;1;4888.07;0
46;218210313;103300;15556.56;3;46669.69;3;46669.69;0;0;0;0;3;46669.69;0
46;218210314;103300;21257.38;2;42514.76;2;42514.76;0;0;0;0;2;42514.76;0
46;218210315;103300;4545.6;1;4545.6;1;4545.6;0;0;0;0;1;4545.6;0
46;218210316;103300;7388.16;1;7388.16;1;7388.16;0;0;0;0;1;7388.16;0
46;218210318;103300;17161.34;1;17161.34;1;17161.34;0;0;0;0;1;17161.34;0
46;218210319;103300;13683.72;5;68418.62;5;68418.62;0;0;0;0;5;68418.62;0
46;218210320;103300;4945.5;1;4945.5;1;4945.5;0;0;0;0;1;4945.5;0
46;218210321;103300;16025.43;1;16025.43;1;16025.43;0;0;0;0;1;16025.43;0
46;218210322;103300;16025.43;1;16025.43;1;16025.43;0;0;0;0;1;16025.43;0
46;218210327;103300;16442.31;6;98653.85;3;42793.37;3;55860.48;0;0;6;98653.85;0
46;218210328;103300;13436.17;4;53744.67;4;53744.67;0;0;0;0;4;53744.67;0
46;218210329;103300;9036.22;2;18072.43;2;18072.43;0;0;0;0;2;18072.43;0
46;218210330;103300;9036.22;2;18072.43;2;18072.43;0;0;0;0;2;18072.43;0
46;218210331;103300;11285.02;1;11285.02;1;11285.02;0;0;0;0;1;11285.02;0
46;218210337;103300;5892.6;5;29463;5;29463;0;0;0;0;5;29463;0
46;218210339;103300;6269.46;2;12538.92;2;12538.92;0;0;0;0;2;12538.92;0
46;218210341;103300;16538.26;2;33076.51;2;33076.51;0;0;0;0;2;33076.51;0
46;218210342;103300;21998.37;2;43996.74;2;43996.74;0;0;0;0;2;43996.74;0
46;218210343;103300;17136.51;1;17136.51;1;17136.51;0;0;0;0;1;17136.51;0
46;218210345;103300;8949;2;17898;2;17898;0;0;0;0;2;17898;0
46;218210346;103300;16380;1;16380;1;16380;0;0;0;0;1;16380;0
46;218210347;103300;14858;1;14858;1;14858;0;0;0;0;1;14858;0
46;218210348;103300;16730;1;16730;1;16730;0;0;0;0;1;16730;0
46;218210351;103300;10003.15;2;20006.3;2;20006.3;0;0;0;0;2;20006.3;0
46;218210354;103300;31104.84;2;62209.68;0;0;2;62209.68;0;0;2;62209.68;0
46;218210355;103300;11083.92;1;11083.92;1;11083.92;0;0;0;0;1;11083.92;0
46;218210357;103300;20158.64;2;40317.28;2;40317.28;0;0;0;0;2;40317.28;0
46;218210358;103300;10796.68;4;43186.71;4;43186.71;0;0;0;0;4;43186.71;0
46;218210359;103300;10346.91;1;10346.91;1;10346.91;0;0;0;0;1;10346.91;0
46;218210362;103300;5496.2;3;16488.6;3;16488.6;0;0;0;0;3;16488.6;0
46;218210363;103300;1870.79;10;18707.86;5;6922.86;5;11785;0;0;10;18707.86;0
46;218210367;103300;850;1;850;1;850;0;0;0;0;1;850;0
46;218210368;103300;6605.76;5;33028.8;3;10852;2;22176.8;0;0;5;33028.8;0
46;218210369;103300;7636.57;1;7636.57;1;7636.57;0;0;0;0;1;7636.57;0
46;218210372;103300;6789.94;7;47529.6;7;47529.6;0;0;0;0;7;47529.6;0
46;218210378;103300;4842.5;2;9685;2;9685;0;0;0;0;2;9685;0
46;218210379;103300;17620;2;35240;2;35240;0;0;0;0;2;35240;0
46;218210382;103300;12125.8;2;24251.6;2;24251.6;0;0;0;0;2;24251.6;0
46;218210384;103300;15209.93;1;15209.93;1;15209.93;0;0;0;0;1;15209.93;0
46;218210385;103300;17546.12;1;17546.12;1;17546.12;0;0;0;0;1;17546.12;0
46;218210389;103300;12082.52;11;132907.76;9;110942.76;2;21965;0;0;11;132907.76;0
46;218210393;103300;16354.8;1;16354.8;1;16354.8;0;0;0;0;1;16354.8;0
46;218210395;103300;17249.5;3;51748.5;3;51748.5;0;0;0;0;3;51748.5;0
46;218210399;103300;22122.1;4;88488.4;4;88488.4;0;0;0;0;4;88488.4;0
46;218210400;103300;8410.04;10;84100.44;8;68230.44;2;15870;0;0;10;84100.44;0
46;218210401;103300;12407;1;12407;1;12407;0;0;0;0;1;12407;0
46;218210403;103300;22393.68;4;89574.7;4;89574.7;0;0;0;0;4;89574.7;0
46;218210404;103300;15940;1;15940;1;15940;0;0;0;0;1;15940;0
46;218210405;103300;8402.81;8;67222.46;8;67222.46;0;0;0;0;8;67222.46;0
46;218210407;103300;11982;1;11982;1;11982;0;0;0;0;1;11982;0
46;218210408;103300;12648.67;3;37946;3;37946;0;0;0;0;3;37946;0
46;218210410;103300;8751.6;1;8751.6;1;8751.6;0;0;0;0;1;8751.6;0
46;218210411;103300;14988.05;1;14988.05;1;14988.05;0;0;0;0;1;14988.05;0
46;218210412;103300;14988.05;1;14988.05;1;14988.05;0;0;0;0;1;14988.05;0
46;218210413;103300;14423.9;7;100967.27;7;100967.27;0;0;0;0;7;100967.27;0
46;218210414;103300;10863.85;2;21727.7;2;21727.7;0;0;0;0;2;21727.7;0
46;218210416;103300;7409.23;3;22227.7;3;22227.7;0;0;0;0;3;22227.7;0
46;218210417;103300;19351;1;19351;1;19351;0;0;0;0;1;19351;0
46;218210429;103300;4625.6;2;9251.2;2;9251.2;0;0;0;0;2;9251.2;0
46;218210431;103300;18620.16;1;18620.16;1;18620.16;0;0;0;0;1;18620.16;0
46;218210432;103300;21310.38;1;21310.38;1;21310.38;0;0;0;0;1;21310.38;0
46;218210434;103300;19647;2;39294;2;39294;0;0;0;0;2;39294;0
46;218210436;103300;484.29;15;7264.3;15;7264.3;0;0;0;0;15;7264.3;0
46;218210437;103300;6870;2;13740;2;13740;0;0;0;0;2;13740;0
46;218210440;103300;1;2;2;2;2;0;0;0;0;2;2;0
46;218210445;103300;43870.5;2;87741;2;87741;0;0;0;0;2;87741;0
46;218210446;103300;42970.5;2;85941;2;85941;0;0;0;0;2;85941;0
46;218210450;103300;29855.25;4;119421;4;119421;0;0;0;0;4;119421;0
46;218210451;103300;11730;1;11730;1;11730;0;0;0;0;1;11730;0
46;218210452;103300;16951;2;33902;2;33902;0;0;0;0;2;33902;0
46;218210455;103300;9495.36;1;9495.36;1;9495.36;0;0;0;0;1;9495.36;0
46;218210456;103300;6601.92;1;6601.92;1;6601.92;0;0;0;0;1;6601.92;0
46;218210457;103300;31416;2;62832;2;62832;0;0;0;0;2;62832;0
46;218210458;103300;33611.6;2;67223.2;2;67223.2;0;0;0;0;2;67223.2;0
46;218210459;103300;34284.8;2;68569.6;2;68569.6;0;0;0;0;2;68569.6;0
46;218210460;103300;39947.6;2;79895.2;2;79895.2;0;0;0;0;2;79895.2;0
46;218210463;103300;22532.53;3;67597.6;1;22249.6;2;45348;0;0;3;67597.6;0
46;218210464;103300;28435.05;2;56870.1;2;56870.1;0;0;0;0;2;56870.1;0
46;218210466;103300;13501.31;6;81007.84;2;22707.84;4;58300;0;0;6;81007.84;0
46;218210468;103300;13798.4;1;13798.4;1;13798.4;0;0;0;0;1;13798.4;0
46;218210473;103300;26385.5;2;52771;2;52771;0;0;0;0;2;52771;0
46;218210476;103300;39685.5;2;79371;2;79371;0;0;0;0;2;79371;0
46;218210478;103300;38358;2;76716;2;76716;0;0;0;0;2;76716;0
46;218210479;103300;41314.5;2;82629;2;82629;0;0;0;0;2;82629;0
46;218210480;103300;10228;2;20456;0;0;2;20456;0;0;2;20456;0
46;218210493;103300;1738;120;208560;0;0;120;208560;0;0;120;208560;0
46;218210496;103300;31169;1;31169;1;31169;0;0;0;0;1;31169;0
46;218210497;103300;47853;1;47853;1;47853;0;0;0;0;1;47853;0
46;218210499;103300;11959;2;23918;0;0;2;23918;0;0;2;23918;0
46;218210500;103300;25710.8;1;25710.8;0;0;1;25710.8;0;0;1;25710.8;0
46;218210513;103300;47444;1;47444;0;0;1;47444;0;0;1;47444;0
46;218210530;103300;69552;2;139104;0;0;2;139104;0;0;2;139104;0
46;218210537;103300;12553;2;25106;0;0;2;25106;0;0;2;25106;0
46;218310002;103300;5828.8;20;116576;0;0;20;116576;0;0;20;116576;0
46;218320006;103300;365.6;20;7312;0;0;20;7312;0;0;20;7312;0
46;218320011;103300;412.25;20;8245;0;0;20;8245;0;0;20;8245;0
46;218320058;103300;5885.4;2;11770.8;0;0;2;11770.8;0;0;2;11770.8;0
46;218320068;103300;205.59;1;205.59;1;205.59;0;0;0;0;1;205.59;0
46;218320107;103300;398.65;10;3986.5;10;3986.5;0;0;0;0;10;3986.5;0
46;218320108;103300;2032.35;5;10161.75;5;10161.75;0;0;0;0;5;10161.75;0
46;218320109;103300;2032.35;5;10161.75;5;10161.75;0;0;0;0;5;10161.75;0
46;218320110;103300;769.25;5;3846.25;5;3846.25;0;0;0;0;5;3846.25;0
46;218320111;103300;1232.46;21;25881.64;10;11925;11;13956.64;0;0;21;25881.64;0
46;218320112;103300;1799.86;21;37797;10;17865;11;19932;0;0;21;37797;0
46;218320123;103300;598.4;10;5984;0;0;10;5984;0;0;10;5984;0
46;218320124;103300;884.8;10;8848;0;0;10;8848;0;0;10;8848;0
46;218330001;103300;2462.4;10;24624;0;0;10;24624;0;0;10;24624;0
46;218330012;103300;265;2;530;2;530;0;0;0;0;2;530;0
46;218330158;103300;836;10;8360;0;0;10;8360;0;0;10;8360;0
46;218330159;103300;1778.68;20;35573.5;10;16483.5;10;19090;0;0;20;35573.5;0
46;218330162;103300;762;10;7620;10;7620;0;0;0;0;10;7620;0
46;218330165;103300;1320.67;15;19810.1;5;5930.1;10;13880;0;0;15;19810.1;0
46;218330167;103300;2813.5;8;22508;6;16651.5;2;5856.5;0;0;8;22508;0
46;218330168;103300;25167.5;2;50335;1;17723.2;1;32611.8;0;0;2;50335;0
46;218330177;103300;205.92;5;1029.6;5;1029.6;0;0;0;0;5;1029.6;0
46;218330178;103300;117.81;5;589.05;5;589.05;0;0;0;0;5;589.05;0
46;218330179;103300;969.21;5;4846.05;5;4846.05;0;0;0;0;5;4846.05;0
46;218330180;103300;1457.28;5;7286.4;5;7286.4;0;0;0;0;5;7286.4;0
46;218330181;103300;498.96;5;2494.8;5;2494.8;0;0;0;0;5;2494.8;0
46;218330182;103300;1382.04;5;6910.2;5;6910.2;0;0;0;0;5;6910.2;0
46;218330183;103300;2184.93;5;10924.65;5;10924.65;0;0;0;0;5;10924.65;0
46;218330184;103300;1803.7;2;3607.4;2;3607.4;0;0;0;0;2;3607.4;0
46;218330186;103300;2498;8;19984;8;19984;0;0;0;0;8;19984;0
46;218330187;103300;1349;10;13490;0;0;10;13490;0;0;10;13490;0
46;218330207;103300;21740.94;2;43481.88;0;0;2;43481.88;0;0;2;43481.88;0
46;218330208;103300;370.4;20;7408;0;0;20;7408;0;0;20;7408;0
46;221110002;103300;1119.62;71;79493.04;71;79493.04;0;0;0;0;71;79493.04;0
46;221110003;103300;3262.85;13;42417;13;42417;0;0;0;0;13;42417;0
46;221110004;103300;81;3;243;3;243;0;0;0;0;3;243;0
46;221110005;103300;81;2;162;2;162;0;0;0;0;2;162;0
46;221110006;103300;1084.29;4;4337.14;4;4337.14;0;0;0;0;4;4337.14;0
46;221110007;103300;12873.65;17;218852.01;17;218852.01;0;0;0;0;17;218852.01;0
46;221110008;103300;25423.31;6;152539.84;6;152539.84;0;0;0;0;6;152539.84;0
46;221110010;103300;4166.25;5;20831.25;5;20831.25;0;0;0;0;5;20831.25;0
46;221110011;103300;31156.16;19;591967;19;591967;0;0;0;0;19;591967;0
46;221110012;103300;27692.46;7;193847.23;7;193847.23;0;0;0;0;7;193847.23;0
46;221110014;103300;126800;1;126800;1;126800;0;0;0;0;1;126800;0
46;221110015;103300;6150.86;10;61508.56;10;61508.56;0;0;0;0;10;61508.56;0
46;221110016;103300;1813.89;5;9069.44;5;9069.44;0;0;0;0;5;9069.44;0
46;221110018;103300;81;2;162;2;162;0;0;0;0;2;162;0
46;221110020;103300;81;2;162;2;162;0;0;0;0;2;162;0
46;221110021;103300;560.45;2;1120.9;2;1120.9;0;0;0;0;2;1120.9;0
46;221110027;103300;1600;1;1600;1;1600;0;0;0;0;1;1600;0
46;221110028;103300;2242;1;2242;1;2242;0;0;0;0;1;2242;0
46;221110029;103300;73700;1;73700;1;73700;0;0;0;0;1;73700;0
46;221110031;103300;28660.5;2;57321;1;26023.5;1;31297.5;0;0;2;57321;0
46;221120001;103300;11;2;22;2;22;0;0;0;0;2;22;0
46;221120002;103300;3325;1;3325;1;3325;0;0;0;0;1;3325;0
46;221120003;103300;11;3;33;3;33;0;0;0;0;3;33;0
46;221120004;103300;2496.25;4;9985;4;9985;0;0;0;0;4;9985;0
46;221120005;103300;3201;1;3201;1;3201;0;0;0;0;1;3201;0
46;221120006;103300;3149;2;6298;2;6298;0;0;0;0;2;6298;0
46;221120007;103300;11;2;22;2;22;0;0;0;0;2;22;0
46;221120008;103300;11;1;11;1;11;0;0;0;0;1;11;0
46;221130002;103300;26.06;1;26.06;1;26.06;0;0;0;0;1;26.06;0
46;221130003;103300;2300;1;2300;1;2300;0;0;0;0;1;2300;0
46;221130005;103300;2966.45;4;11865.8;4;11865.8;0;0;0;0;4;11865.8;0
46;221130006;103300;26.06;4;104.25;4;104.25;0;0;0;0;4;104.25;0
46;221130007;103300;6348;2;12696;2;12696;0;0;0;0;2;12696;0
46;221130009;103300;26.06;1;26.06;1;26.06;0;0;0;0;1;26.06;0
46;221130011;103300;26.06;1;26.06;1;26.06;0;0;0;0;1;26.06;0
46;221130012;103300;151920;1;151920;1;151920;0;0;0;0;1;151920;0
46;221130013;103300;1033.53;1;1033.53;1;1033.53;0;0;0;0;1;1033.53;0
46;221140001;103300;2205.89;6;13235.33;6;13235.33;0;0;0;0;6;13235.33;0
46;221140002;103300;2055.5;5;10277.5;5;10277.5;0;0;0;0;5;10277.5;0
46;221140003;103300;26997.44;9;242977;9;242977;0;0;0;0;9;242977;0
46;221140004;103300;179950;1;179950;1;179950;0;0;0;0;1;179950;0
46;221140005;103300;227480;1;227480;1;227480;0;0;0;0;1;227480;0
46;221150001;103300;203.5;6;1221;6;1221;0;0;0;0;6;1221;0
46;221160002;103300;81;1;81;1;81;0;0;0;0;1;81;0
46;221160004;103300;81;2;162;2;162;0;0;0;0;2;162;0
46;221160005;103300;81;1;81;1;81;0;0;0;0;1;81;0
46;221160006;103300;81;1;81;1;81;0;0;0;0;1;81;0
46;221170002;103300;989;1;989;1;989;0;0;0;0;1;989;0
46;221170003;103300;989;1;989;1;989;0;0;0;0;1;989;0
46;221170004;103300;1033.53;1;1033.53;1;1033.53;0;0;0;0;1;1033.53;0
46;221210001;103300;17200;1;17200;1;17200;0;0;0;0;1;17200;0
46;221210002;103300;42.02;2;84.03;2;84.03;0;0;0;0;2;84.03;0
46;221210003;103300;42.01;1;42.01;1;42.01;0;0;0;0;1;42.01;0
46;221210004;103300;18100;1;18100;1;18100;0;0;0;0;1;18100;0
46;221210006;103300;18900;1;18900;1;18900;0;0;0;0;1;18900;0
46;221210008;103300;19900;1;19900;1;19900;0;0;0;0;1;19900;0
46;221210010;103300;42.02;2;84.03;2;84.03;0;0;0;0;2;84.03;0
46;221210011;103300;21600;1;21600;1;21600;0;0;0;0;1;21600;0
46;221210013;103300;87200;1;87200;1;87200;0;0;0;0;1;87200;0
46;221210014;103300;42.01;1;42.01;1;42.01;0;0;0;0;1;42.01;0
46;221230011;103300;42.01;1;42.01;1;42.01;0;0;0;0;1;42.01;0
46;221230012;103300;42.01;1;42.01;1;42.01;0;0;0;0;1;42.01;0
46;221230013;103300;42.01;1;42.01;1;42.01;0;0;0;0;1;42.01;0
46;221230014;103300;42.01;1;42.01;1;42.01;0;0;0;0;1;42.01;0
46;221230015;103300;42.01;1;42.01;1;42.01;0;0;0;0;1;42.01;0
46;221230016;103300;42.01;1;42.01;1;42.01;0;0;0;0;1;42.01;0
46;221230017;103300;42.01;1;42.01;1;42.01;0;0;0;0;1;42.01;0
46;221230018;103300;42.01;1;42.01;1;42.01;0;0;0;0;1;42.01;0
46;221230028;103300;271890;1;271890;1;271890;0;0;0;0;1;271890;0
46;221230029;103300;489600;1;489600;1;489600;0;0;0;0;1;489600;0
46;221230030;103300;220640;1;220640;1;220640;0;0;0;0;1;220640;0
46;221240001;103300;1405.43;15;21081.42;15;21081.42;0;0;0;0;15;21081.42;0
46;221240002;103300;3876.56;15;58148.36;15;58148.36;0;0;0;0;15;58148.36;0
46;221240003;103300;2796.79;11;30764.71;11;30764.71;0;0;0;0;11;30764.71;0
46;221240004;103300;2010.9;12;24130.74;12;24130.74;0;0;0;0;12;24130.74;0
46;221240005;103300;2519.31;17;42828.33;17;42828.33;0;0;0;0;17;42828.33;0
46;221240006;103300;42.01;1;42.01;1;42.01;0;0;0;0;1;42.01;0
46;221240007;103300;9514.28;7;66599.99;7;66599.99;0;0;0;0;7;66599.99;0
46;221240008;103300;2208.71;14;30921.88;14;30921.88;0;0;0;0;14;30921.88;0
