SM;SIFRA_M;NAZIV_M;DIMENZIJA;KVALITET;STANDARD;JM;KONTO;POCST_K;POCST_V;ULAZK;ULAZ_V;IZLAZK;IZLAZ_V;STANJE_K;STANJE_V;CENA;KOLICINA;VREDNOST
52;331400034;SELNA;16-25;;;kom;101000;49;2858.64;0;0;0;0;49;2858.64;58.34;49;2858.64
52;331400062;SELNA;DPC1X;;;kom;101010;13;728.73;0;0;0;0;13;728.73;56.06;13;728.73
52;331400063;SELNA;SSC1X;;;kom;101010;175;3567.2;0;0;0;0;175;3567.2;20.38;175;3567.2
52;331400065;SELNA;DPC2X;;;kom;101010;36;2201.47;0;0;0;0;36;2201.47;61.15;36;2201.47
52;331400097;SELNA;22-32;;;kom;101000;29;1570.84;0;0;0;0;29;1570.84;54.17;29;1570.84
52;331400098;SELNA;35-51;;;kom;101000;4;283.34;0;0;0;0;4;283.34;70.83;4;283.34
52;331500013;DOZATOR;10-1330-2//6 izlaza;;;kom;101000;3;84385;0;0;0;0;3;84385;28128.33;3;84385
52;331600001;ODUSAK;"3/4""";;F 2033;kom;101010;4;7641.13;0;0;0;0;4;7641.13;1910.28;4;7641.13
52;331600005;ODUSAK;R 3/8'';;TIPF 1451;kom;101010;6;7862.05;0;0;5;6551.72;1;1310.33;1310.33;1;1310.33
52;331600006;ODUSAK;"G 1/2""A";;TIP F 1451;kom;101010;1;1065.32;0;0;0;0;1;1065.32;1065.32;1;1065.32
52;331600008;ODUSAK;R 1'';;TIP F 1451;kom;101010;5;9067.23;0;0;1;1813.45;4;7253.78;1813.45;4;7253.78
52;331600009;ODUSAK;G 1 1/4'';;TIP F 1451;kom;101010;1;2677.54;0;0;0;0;1;2677.54;2677.54;1;2677.54
52;331600011;ODUSAK;"3/8""";;F 2033;kom;101010;12;6894.83;0;0;3;1723.71;9;5171.12;574.57;9;5171.12
52;331600014;ODUSAK;F-1451   G= 1 1/2  (6/;;;kom;101010;6;33190.59;0;0;0;0;6;33190.59;5531.76;6;33190.59
52;332100006;MAZALICA;AM 6x1;;JUS M.C4.612;kom;101000;183;3104.06;0;0;0;0;183;3104.06;16.96;183;3104.06
52;332100009;MAZALICA;"AR 1/4""";;JUS M.C4.614;kom;101000;109;5007.65;0;0;0;0;109;5007.65;45.94;109;5007.65
52;332100015;MAZALICA;BM 8X1;MS;JUS M.C4.613;kom;101000;5;797.07;0;0;0;0;5;797.07;159.41;5;797.07
52;332100016;MAZALICA;AM 6x1;;JUS M.C4.611;kom;101000;165;9562.7;0;0;0;0;165;9562.7;57.96;165;9562.7
52;332100044;MAZALICA;"AM 8x1 ""D""";;JUS M.C4.613;kom;101000;64;1024;0;0;0;0;64;1024;16;64;1024
52;332100053;MAZALICA;"ar 1/4""";MS;JUS M.C4.613;kom;101000;1;194.39;0;0;0;0;1;194.39;194.39;1;194.39
52;332100054;MAZALICA;AM 6;MS;JUS M.C4.614;kom;101000;262;6460.39;0;0;0;0;262;6460.39;24.66;262;6460.39
52;332100063;MAZALICA;AM10x1;;JUS M.C4.612;kom;101000;154;3850;0;0;4;100;150;3750;25;150;3750
52;332100065;MAZALICA;AM 10x1.5;;JUS M.C4.613;kom;101000;95;3325;0;0;0;0;95;3325;35;95;3325
52;332100067;MAZALICA;BM 10x1;MS;JUS M.C4.613;kom;101000;48;5964.59;0;0;18;2236.73;30;3727.86;124.26;30;3727.86
52;332100072;MAZALICA;H1 M12x1.5;GAL.VERZ.;DIN 71412;kom;101010;30;1314.08;0;0;0;0;30;1314.08;43.8;30;1314.08
52;332100073;MAZALICA;H2 M12x1.5   45�;GAL.VERZ.;DIN 71412;kom;101010;98;8563.87;0;0;0;0;98;8563.87;87.39;98;8563.87
52;332100094;MAZALICA;12x1.5;MS;JUS M.C4.611;kom;101000;12;2340;0;0;0;0;12;2340;195;12;2340
52;332100099;MAZALICA;14x1.5;MS;DIN 3404*J.6;kom;101000;8;1265.04;0;0;0;0;8;1265.04;158.13;8;1265.04
52;332300005;USKA;GB-50 (M42x1.5);;;kom;101000;1;8250;0;0;0;0;1;8250;8250;1;8250
52;332300008;USKA;E1GB-35;;;kom;101000;1;5512;0;0;0;0;1;5512;5512;1;5512
52;333300006;PUMPA ZUPCAS;3115.471.29M   4429767;;;kom;101000;1;9050;0;0;1;9050;0;0;0;0;0
52;333300136;PUMPA ZUPCAS;3115 417 67M;;;kom;101000;1;8229;0;0;0;0;1;8229;8229;1;8229
52;333300188;PUMPA ZAUPCA;3115 417 68M;;;kom;101000;3;24687;0;0;0;0;3;24687;8229;3;24687
52;341100001;SLAVINA - IS;1/4'';;;kom;101000;7;132.56;0;0;0;0;7;132.56;18.94;7;132.56
52;341100002;SLAVINA KUGL;210-0700;;;kom;101000;1;10768.34;0;0;0;0;1;10768.34;10768.34;1;10768.34
52;341100003;SLAVINA ZA M;1/2';;;kom;101000;1;498.89;0;0;0;0;1;498.89;498.89;1;498.89
52;341100004;SLAVINA ODME;"1""";;;kom;101000;3;102;0;0;0;0;3;102;34;3;102
52;341100006;RUCICA ZA SL;210.0320;;;kom;101000;1;686.03;0;0;0;0;1;686.03;686.03;1;686.03
52;341100064;SLAVINA;KH18L71X;;;kom;101010;8;76276.85;0;0;0;0;8;76276.85;9534.61;8;76276.85
52;341100068;SLAVINA ZA G;"3/4""";;;kom;101000;2;1300;0;0;0;0;2;1300;650;2;1300
52;341100073;SLAVINA KUGL;"3/8"" 500 bara";;;kom;101000;5;32175;0;0;0;0;5;32175;6435;5;32175
52;341200001;LUK  DA;48.3x2.6  90;ST 37.0;R-1D;kom;101000;7;1151.57;0;0;0;0;7;1151.57;164.51;7;1151.57
52;341200009;LUK HAMBURSK;38x2.6 90 1.5D;;;kom;101000;17;425;0;0;0;0;17;425;25;17;425
52;341200012;CEVNI LUK;48.3x2.6  90;ST.37.0;R-1.5D;kom;101000;3;497.6;0;0;0;0;3;497.6;165.87;3;497.6
52;341200021;LUK;90.2x21.2;;;kom;101010;3;330;0;0;0;0;3;330;110;3;330
52;341200030;LUK;26.9x3.2  90;ST.37.0;R-1.5D;kom;101000;1;75;0;0;0;0;1;75;75;1;75
52;341200031;LUK;21.3x2.6  90;ST.37.0;R-1.5D;kom;101000;15;453.79;0;0;0;0;15;453.79;30.25;15;453.79
52;341200032;LUK;114.3x3.6 90;ST 37.0;R-1.5D;kom;101000;2;1400;0;0;0;0;2;1400;700;2;1400
52;341200033;LUK;"60.3x2.9  90  (2"")";ST.37.0;R-1.5D;kom;101000;1;94;0;0;0;0;1;94;94;1;94
52;341200047;LUK HAMBURSK;33.7x2.6  90-stepeni;;;kom;101000;33;4420.94;0;0;0;0;33;4420.94;133.97;33;4420.94
52;341200057;LUK HAMBURSK;48,3x3,2   90-stepeni;;;kom;101000;1;420;0;0;0;0;1;420;420;1;420
52;341200068;LUK;26.9x2.6   90;C 1214;R-2.5;kom;101000;2;75;0;0;0;0;2;75;37.5;2;75
52;341200080;LUK;21.3X2.9   90st.;ST 37.0;R-1.5D;kom;101000;23;740.6;0;0;3;96.6;20;644;32.2;20;644
52;341200086;LUK HAMBURSK;219.1x6.3   90st.;DIN 2605;P 235TR1;kom;101000;2;15400;0;0;0;0;2;15400;7700;2;15400
52;341200092;LUK HAMBURSK;42.4x2.6    90;ST 37.0   C.121;R-1.5D;kom;101000;28;4853.72;0;0;0;0;28;4853.72;173.35;28;4853.72
52;341200115;LUK;133x4   45�;X6CRNITI18-10;;kom;101010;1;16340.53;0;0;0;0;1;16340.53;16340.53;1;16340.53
52;341200119;LUK;�26,9x2,6  90�  R-1,5d;;;kom;101000;3;110.62;0;0;0;0;3;110.62;36.87;3;110.62
52;341200120;LUK;�26,9x2,6  45� R-1,5d;;;kom;101000;10;239.55;0;0;0;0;10;239.55;23.96;10;239.55
52;341200121;LUK;�38x3,6  90�  R-1,5d P;;;kom;101000;20;2034.9;0;0;0;0;20;2034.9;101.75;20;2034.9
52;341200124;LUK;�48,3x2,6  90� P235TR1;;;kom;101000;2;188;0;0;0;0;2;188;94;2;188
52;341200125;LUK;�48,3x2,6   45�  P235T;;;kom;101000;2;100;0;0;0;0;2;100;50;2;100
52;341200126;LUK;33.7x3.6  90�  R-1.5d;C.1212;;kom;101000;10;550;0;0;0;0;10;550;55;10;550
52;341200150;LUK  90ST.;R 1.5d 323.9x7.1;DIN 2605;P235TR1;kom;101000;3;53820;0;0;0;0;3;53820;17940;3;53820
52;341200151;LUK R-1.5D;33.7x3.2  90st.;P235TR1;DIN 2605;kom;101000;10;1800;0;0;0;0;10;1800;180;10;1800
52;341310003;VENTIL;K 19/90A;;;kom;101000;1;81.15;0;0;0;0;1;81.15;81.15;1;81.15
52;341310011;SIG. VENTIL;127.83.100-02;;;kom;101000;1;4962.02;0;0;0;0;1;4962.02;4962.02;1;4962.02
52;341310012;SAMOZAT. VEN;3/4'';;;kom;101000;1;10;0;0;0;0;1;10;10;1;10
52;341310013;SAMOZATVAR.;"SZV 3/4""";;;kom;101000;25;250;0;0;0;0;25;250;10;25;250
52;341310019;NEPOVRATNI V;GG 25 PN.16;;;kom;101000;3;102;0;0;0;0;3;102;34;3;102
52;341310020;ZAPORNI VENT;AP 25/16 NO-50;;;kom;101000;6;13789.36;0;0;0;0;6;13789.36;2298.23;6;13789.36
52;341310039;KUGLICNI VEN;"1/2"" IG/IG prohrom 70";;;kom;101000;2;1313;0;0;0;0;2;1313;656.5;2;1313
52;341310074;VENTIL KUGLI;"3/8""";;;kom;101000;10;5200;0;0;0;0;10;5200;520;10;5200
52;341310096;VENTIL SA TO;"5/4""";;;kom;101000;1;916.31;0;0;0;0;1;916.31;916.31;1;916.31
52;341310104;VENTIL KUGLA;"1 1/2""(6/4"")";;;kom;101000;3;4273.49;0;0;0;0;3;4273.49;1424.5;3;4273.49
52;341310192;VENTIL EL.PN;EPV-1   24V;;;kom;101010;2;75069.01;0;0;0;0;2;75069.01;37534.51;2;75069.01
52;341310194;VENTIL;"K-391931   G1/2""";;;kom;101010;1;3004.79;0;0;0;0;1;3004.79;3004.79;1;3004.79
52;341310207;VENTIL REGUL;R32 E35 S1 SN;;;kom;101010;1;64646.11;0;0;0;0;1;64646.11;64646.11;1;64646.11
52;341310208;VENTIL RAVNI;40/25;;;kom;101000;1;14956;0;0;0;0;1;14956;14956;1;14956
52;341310245;VENTIL;"6/4""";;;kom;101000;1;1338.5;0;0;0;0;1;1338.5;1338.5;1;1338.5
52;341310342;VENTIL;LR D-DI-MAXI;;;kom;101000;2;19299.89;0;0;0;0;2;19299.89;9649.95;2;19299.89
52;341320002;REDUCIR;"1""-1/2""";ZN;;kom;101000;1;35.52;0;0;0;0;1;35.52;35.52;1;35.52
52;341320004;REDUCIR;"2 1/2-1""";ZN;JUS M.B6.560;kom;101000;22;376.2;0;0;0;0;22;376.2;17.1;22;376.2
52;341320011;POCINKOVANI;"5/4""x 3/4""";ZN;;kom;101000;2;22.6;0;0;0;0;2;22.6;11.3;2;22.6
52;341320015;REDUKCIJA;21/2x1 1/2;;;kom;101000;3;1194;0;0;0;0;3;1194;398;3;1194
52;341320017;REDUKCIJA KO;42.4x2.6/26.9x2.6;;;kom;101000;5;595.57;0;0;0;0;5;595.57;119.11;5;595.57
52;341320019;REDUKCIJA KO;42.4x2.6/21.3x2.6;;;kom;101000;7;908.04;0;0;0;0;7;908.04;129.72;7;908.04
52;341320022;REDUKCIJA;"2-3/4""";;;kom;101000;4;109.44;0;0;0;0;4;109.44;27.36;4;109.44
52;341320037;REDUCIR;"1-3/4""";;;kom;101000;2;356.38;0;0;0;0;2;356.38;178.19;2;356.38
52;341320049;REDUKCIJA PO;"2-6/4""";;;kom;101000;1;215;0;0;0;0;1;215;215;1;215
52;341320051;REDUCIR POCI;"6/4""";;;kom;101000;1;258.33;0;0;0;0;1;258.33;258.33;1;258.33
52;341320087;REDUCIR;"1""";ZN;;kom;101000;1;91.66;0;0;0;0;1;91.66;91.66;1;91.66
52;341320089;REDUCIR;FIS8162NP4 laki red;;;kom;101000;60;3540;0;0;0;0;60;3540;59;60;3540
52;341330001;VIRBLA VENTI;"2 1/2""";;;kom;101000;4;4200;0;0;0;0;4;4200;1050;4;4200
52;341330002;VIRBLA VENTI;"5/4""";;;kom;101000;4;1180;0;0;0;0;4;1180;295;4;1180
52;341400005;PRIRUBNICA;DN 40/16;;;kom;101000;2;1140;0;0;0;0;2;1140;570;2;1140
52;341400006;PRIRUBNICA;DM-15 MP40;;;kom;101000;1;2860;0;0;0;0;1;2860;2860;1;2860
52;341400007;PRIRUBNICA;10 DN 15/21.3x2.0;;;kom;101010;3;9177;0;0;0;0;3;9177;3059;3;9177
52;341400008;PRIRUBNICA;20 dn 25/33.7x2.6;;;kom;101010;2;6233.92;0;0;0;0;2;6233.92;3116.96;2;6233.92
52;341400009;PRIRUBNICA;30 dn 40/48.3x2.6;;;kom;101010;3;10355.53;0;0;0;0;3;10355.53;3451.84;3;10355.53
52;341400010;PRIRUBNICA;40dn 50/60.3x2.9;;;kom;101010;4;15713.6;0;0;0;0;4;15713.6;3928.4;4;15713.6
52;341400011;PRIRUBNICA;50dn 80/88.9x3.2;;;kom;101010;1;4669;0;0;0;0;1;4669;4669;1;4669
52;341400012;PRIRUBNICA;60dn 100/114.3x3.6;;;kom;101010;1;5989.2;0;0;0;0;1;5989.2;5989.2;1;5989.2
52;341400013;PRIRUBNICA G;DN25 PN40;1331;;kom;101000;30;8674.74;0;0;0;0;30;8674.74;289.16;30;8674.74
52;341400014;PRIRUBNICA G;DN 32 NP25/40;;;kom;101000;2;158;0;0;0;0;2;158;79;2;158
52;341400015;PRIRUBNICA G;DN50 PN40;1331;;kom;101000;10;6085.26;0;0;0;0;10;6085.26;608.53;10;6085.26
52;341400016;PRIRUBNICA G;50/16;;;kom;101000;3;156;0;0;0;0;3;156;52;3;156
52;341400019;PRIRUBNICA S;DN.25;;;kom;101000;9;180;0;0;0;0;9;180;20;9;180
52;341400022;PRIRUBNICA S;No80/16;;;kom;101000;2;240;0;0;0;0;2;240;120;2;240
52;341400024;PRIRUBNICA S;"2""";;;kom;101000;4;200;0;0;0;0;4;200;50;4;200
52;341400025;PRIRUBNICA S;DN 50;;;kom;101000;3;60;0;0;0;0;3;60;20;3;60
52;341400026;PRIRUB.ZA KA;;;;kom;101000;83;3320;0;0;0;0;83;3320;40;83;3320
52;341400028;GRLATA PRIRU;DN 40 PN 40;1331;;kom;101000;13;6344;0;0;0;0;13;6344;488;13;6344
52;341400033;PRIRUBNICA G;DN 80/16;;;kom;101000;7;5378.42;0;0;0;0;7;5378.42;768.35;7;5378.42
52;341400034;PRIRUBNICA G;DN 65/16;;;kom;101000;4;2687.28;0;0;0;0;4;2687.28;671.82;4;2687.28
52;341500001;KOLENASTI HO;"2""";ZN;;kom;101000;5;205;0;0;0;0;5;205;41;5;205
52;341500002;HOLENDER POC;2 1/2'';;;kom;101000;3;141;0;0;0;0;3;141;47;3;141
52;341500003;HOLENDER;"3""";ZN;;kom;101000;3;6336.9;0;0;0;0;3;6336.9;2112.3;3;6336.9
52;341500006;HOLENDER;"1""";ZN;;kom;101000;1;375;0;0;0;0;1;375;375;1;375
52;341500009;HOLENDER;"3/4""";ZN;;kom;101000;1;323.47;0;0;0;0;1;323.47;323.47;1;323.47
52;341500012;HOLENDER POC;"6/4""";;;kom;101000;1;736.52;0;0;0;0;1;736.52;736.52;1;736.52
52;341500019;HOLENDER;5/4;ZN;;kom;101000;3;1875;0;0;0;0;3;1875;625;3;1875
52;341500021;HOLE.SA KON.;R1;;;kom;101000;4;6336;0;0;0;0;4;6336;1584;4;6336
52;341500022;HOLE,SA KON.;R1 1/4 R1-1/4;;;kom;101000;1;2016;0;0;0;0;1;2016;2016;1;2016
52;341600001;KOLENO;"2 1/2""";ZN;;kom;101000;3;93;0;0;0;0;3;93;31;3;93
52;341600002;KOLENO;"6/4""";ZN;;kom;101000;56;9896.17;0;0;2;353.44;54;9542.73;176.72;54;9542.73
52;341600004;KOLENO;"2""";ZN;;kom;101000;11;5002.63;0;0;0;0;11;5002.63;454.78;11;5002.63
52;341600014;KOLENO;"1/4""";ZN;;kom;101000;3;63.75;0;0;0;0;3;63.75;21.25;3;63.75
52;341700002;MUF   DA;"1 1/2 (6/4"")";ZN;;kom;101000;1;91.73;0;0;1;91.73;0;0;0;0;0
52;341700003;MUF;"2 1/2""";ZN;;kom;101000;3;918.15;0;0;0;0;3;918.15;306.05;3;918.15
52;341700004;MUF;"1""";ZN;;kom;101000;7;912.39;0;0;3;391.02;4;521.37;130.34;4;521.37
52;341700005;MUF;"2""";ZN;;kom;101000;45;7169.6;0;0;0;0;45;7169.6;159.32;45;7169.6
52;341700007;MUF BEZ RUBA;1 1/2;FE;;kom;101000;19;1360.3;0;0;6;429.57;13;930.73;71.59;13;930.73
52;341700008;MUF BEZ RUBA;"2""";FE;;kom;101000;14;252;0;0;0;0;14;252;18;14;252
52;341700010;MUF SA RUBOM;"2""";ZN;;kom;101000;5;105;0;0;0;0;5;105;21;5;105
52;341700011;MUF SA RUBOM;1/2'';ZN;;kom;101000;5;124.64;0;0;0;0;5;124.64;24.93;5;124.64
52;341700014;MUF;3/4;ZN;;kom;101000;1;102.07;0;0;0;0;1;102.07;102.07;1;102.07
52;341700015;EKS LIVENI (;f 100;;;kom;101000;10;12233.35;0;0;0;0;10;12233.35;1223.34;10;12233.35
52;341700016;MUF;"6/4""";ZN;;kom;101000;9;2297.81;0;0;1;255.31;8;2042.5;255.31;8;2042.5
52;341700017;LIV;F.F. 100/500;;;kom;101000;1;3158.5;0;0;0;0;1;3158.5;3158.5;1;3158.5
52;341700021;SPOJKA KANDZ;"1/2""";;;kom;101000;14;7514.09;0;0;0;0;14;7514.09;536.72;14;7514.09
52;341700041;MUF;"1/4""";ZN;;kom;101000;1;191.65;0;0;0;0;1;191.65;191.65;1;191.65
52;341700053;MUF;5/4 ZN;ZN;;kom;101000;2;424.98;0;0;0;0;2;424.98;212.49;2;424.98
52;341800001;T KOMAD;26.9x2.6;;ST.0;kom;101000;4;2108;0;0;0;0;4;2108;527;4;2108
52;341800002;T KOMAD;21.3x2.6;;ST 37.0;kom;101000;6;2832;0;0;0;0;6;2832;472;6;2832
52;341800003;T-KOMAD;"2 1/2""";ZN;;kom;101000;7;266;0;0;0;0;7;266;38;7;266
52;341800005;T-KOMAD   DN;"6/4""";ZN;;kom;101000;8;2472.67;0;0;0;0;8;2472.67;309.08;8;2472.67
52;341800009;T KOMAD;"1""";ZN;;kom;101000;40;4250.16;0;0;0;0;40;4250.16;106.25;40;4250.16
52;341800010;T KOMAD;88.9x3.2 /60.3x2.9;;DIN 2616;kom;101000;2;4176;0;0;0;0;2;4176;2088;2;4176
52;341800012;T KOMAD;42.4x2.6/26.9x2.6;;DIN 2616;kom;101000;2;682.8;0;0;0;0;2;682.8;341.4;2;682.8
52;341800017;T KOMAD;48.3x2.6/48.3x2.6;ST 37.0;DIN 2615;kom;101000;4;2937.87;0;0;0;0;4;2937.87;734.47;4;2937.87
52;341800023;T KOMAD;"1 1/4""";;;kom;101000;3;820.8;0;0;0;0;3;820.8;273.6;3;820.8
52;341800024;KRSTAK;"2""-sa 4 otvora";;;kom;101000;1;273.6;0;0;0;0;1;273.6;273.6;1;273.6
52;341800035;T KOMAD;"1""-3/4""";;;kom;101000;6;2310;0;0;0;0;6;2310;385;6;2310
52;341800036;T RACVA;T18ZL71;;;kom;101010;8;52182.99;0;0;0;0;8;52182.99;6522.87;8;52182.99
52;341800235;T-KOMAD;33.7x3.6/33.7x3.6;ST 37.0;DIN 2615;kom;101000;2;1000;0;0;1;500;1;500;500;1;500
52;341800236;T-KOMAD;48.3x3.6/48.3x3.6;ST 37.0;DIN 2615;kom;101000;11;15866;0;0;0;0;11;15866;1442.36;11;15866
52;341800237;T-KOMAD;88.9x3.2/88.9x3.2;ST 37.0;DIN 2615;kom;101000;6;11902.05;0;0;0;0;6;11902.05;1983.68;6;11902.05
52;341800241;T KOMAD;48.3x3.2/48.3x3.2;ST 37.0;DIN 2615;kom;101000;3;3372;0;0;0;0;3;3372;1124;3;3372
52;341800242;T KOMAD;48.3x3.2/33.7x3.2;ST 37.0;DIN 2616;kom;101000;4;984;0;0;0;0;4;984;246;4;984
52;341800243;T KOMAD;48.3x3.6/42.4x3.6;ST 37.0;DIN 2615;kom;101000;8;14576;0;0;0;0;8;14576;1822;8;14576
52;341800244;T KOMAD;42.4x2.6/42.4x2.6;ST 37.0;DIN 2615;kom;101000;5;3735.2;0;0;0;0;5;3735.2;747.04;5;3735.2
52;341800245;T KOMAD;33.7x2.6/26.9x2.6;ST 37.0;DIN 2615;kom;101000;2;1108.6;0;0;0;0;2;1108.6;554.3;2;1108.6
52;341800246;T KOMAD;33.7x2,6       DIN 261;;;kom;101000;1;484.44;0;0;0;0;1;484.44;484.44;1;484.44
52;341800249;T KOMAD;48.3x2.6/48.3x2.6;ST 35.8;;kom;101000;4;2200;0;0;0;0;4;2200;550;4;2200
52;341800260;T KOMAD;5/4 ZN;ZN;;kom;101000;3;1100;0;0;0;0;3;1100;366.67;3;1100
52;341800264;KRST;"5/4""";ZN;;kom;101000;1;770.83;0;0;0;0;1;770.83;770.83;1;770.83
52;341800266;T-KOMAD;R1;;;kom;101000;1;432;0;0;0;0;1;432;432;1;432
52;341900001;DUPLI NIPLI;"2 1/2""";ZN;JUS MB 6.564;kom;101000;3;295.2;0;0;0;0;3;295.2;98.4;3;295.2
52;341900002;DUPLI NIPLI;"3""";ZN;;kom;101000;17;459;0;0;0;0;17;459;27;17;459
52;341900004;DUPLI NIPLI;"1""";ZN;;kom;101000;1;124.93;0;0;0;0;1;124.93;124.93;1;124.93
52;341900005;DUPLI NIPLI;"1/2""";ZN;;kom;101000;2;120.35;0;0;0;0;2;120.35;60.18;2;120.35
52;341900008;DUPLI NIPLI;"3/4""";ZN;;kom;101000;1;91.62;0;0;0;0;1;91.62;91.62;1;91.62
52;341900009;DUPLI NIPLI;"R 5/4""A SA DVA SP.NAV.";ZN;;kom;101000;4;866.62;0;0;0;0;4;866.62;216.66;4;866.62
52;341900022;DUPLI NIPLI(;R1;;;kom;101000;2;864;0;0;0;0;2;864;432;2;864
52;341900023;DUPLI NIPLI;R1;;;kom;101000;2;2700;0;0;0;0;2;2700;1350;2;2700
52;341900024;DUPLI NIPLI(;R1 1/4;;;kom;101000;1;2700;0;0;0;0;1;2700;2700;1;2700
52;341900025;NIPLI (OK 65;R1 1/4;;;kom;101000;1;2340;0;0;0;0;1;2340;2340;1;2340
52;341900026;NIPLI(OK36);spolj.R1 unut.R1/2;;;kom;101000;1;720;0;0;0;0;1;720;720;1;720
52;343100002;KONTRA NAVRT;"3/4""";ZN;;kom;101000;39;42.9;0;0;4;4.4;35;38.5;1.1;35;38.5
52;343100005;KONTRA NAVRT;2';ZN;;kom;101000;82;168.1;0;0;0;0;82;168.1;2.05;82;168.1
52;343100007;KONTRA NAVRT;5/4'';;JUS M.B6.571;kom;101000;1079;1780.35;0;0;0;0;1079;1780.35;1.65;1079;1780.35
52;343100011;NAVRTKA;"R 3""";;;kom;101000;15;5925;0;0;0;0;15;5925;395;15;5925
52;343200001;VIJAK ZA LAV;;;;kom;101000;90;2880;0;0;0;0;90;2880;32;90;2880
52;343400001;UPRAVLJ.SKLO;;;;kom;101010;1;100;0;0;0;0;1;100;100;1;100
52;343900001;KOMAD FF LIV;f 100x200;;;kom;101000;1;1883;0;0;0;0;1;1883;1883;1;1883
52;351100017;LANAC;50.8x31.75x28.58 L-386;;FKK 160A;kom;101000;1;29544.1;0;0;0;0;1;29544.1;29544.1;1;29544.1
52;351200031;LANAC;D 13;;DIN 766;kg;101000;5;2549.08;0;0;0;0;5;2549.08;509.82;5;2549.08
52;351200070;LANAC;D-4,x10m;;DIN 766;kg;101000;0.3;156;0;0;0;0;0.3;156;520;0.3;156
52;354000118;PRIVEZNICA;32x4;;1K1;kom;101000;2;48000;0;0;0;0;2;48000;24000;2;48000
52;354000186;HVATALJKA ZA;TBL 1,5-1,5t 0-20mm;;;kom;101000;1;31599;0;0;0;0;1;31599;31599;1;31599
52;355100001;STEGA;fi 16;;FI16;kom;101000;5;1608.88;0;0;0;0;5;1608.88;321.78;5;1608.88
52;355100003;STEGA;fi 34;;;kom;101000;5;6179.86;0;0;0;0;5;6179.86;1235.97;5;6179.86
52;355100004;STEGA;fi 10;;DIN 1142;kom;101000;10;1323.84;0;0;0;0;10;1323.84;132.38;10;1323.84
52;355100006;STEGA;fi 13;;;kom;101000;4;370.56;0;0;0;0;4;370.56;92.64;4;370.56
52;355100011;STEGA;fi 22;;DIN 1142;kom;101000;5;2769.52;0;0;0;0;5;2769.52;553.9;5;2769.52
52;355100014;STEGA;fi 30;;DIN 1142;kom;101000;32;26563.65;0;0;0;0;32;26563.65;830.11;32;26563.65
52;355100016;STEGA;fi 26;;DIN 1142;kom;101000;1;690;0;0;0;0;1;690;690;1;690
52;355100041;STEGA;fi 12;;DIN 1142;kom;101000;10;1293.33;0;0;0;0;10;1293.33;129.33;10;1293.33
52;355100043;STEGA;fi 8;;DIN 1142;kom;101000;4;490.39;0;0;0;0;4;490.39;122.6;4;490.39
52;356000019;USKA;B 20;;;kom;101000;1;323.54;0;0;0;0;1;323.54;323.54;1;323.54
52;357000004;SKOPAC;C 5;;DIN.82101;kom;101000;3;4566.4;0;0;0;0;3;4566.4;1522.13;3;4566.4
52;357000011;SKOPAC;A-0.4T;;;kom;101000;7;2169.42;0;0;0;0;7;2169.42;309.92;7;2169.42
52;357000026;SKOPAC;A-0.6T;;;kom;101000;1;284.99;0;0;0;0;1;284.99;284.99;1;284.99
52;358000042;UZE CELICNO;fi 8 6x7xcj;ZN;;m;101000;91;10556;0;0;0;0;91;10556;116;91;10556
52;358000102;UZE CELICNO;fi 5   6x7+vj;;;m;101000;120.4;8367.8;0;0;0;0;120.4;8367.8;69.5;120.4;8367.8
52;358000115;UZE CELICNO;fi 8  (6x19+VJ);;;m;101000;60;9360;0;0;0;0;60;9360;156;60;9360
52;358000127;UZE CELICNO;fi 5   6x19+VJ;;;m;101000;10;1600;0;0;0;0;10;1600;160;10;1600
52;358000140;UZE;31 G-I-L-N-1960(200);;GOST 7667-80;m;101010;15;16929.11;0;0;0;0;15;16929.11;1128.61;15;16929.11
52;358000144;UZE;34  G-I-L-N 1960(200);;GOST 7667-80;m;101010;79;112718.17;0;0;0;0;79;112718.17;1426.81;79;112718.17
52;358000165;UZE CELICNO;f8   6x37+vj;ZN;;m;101000;18.5;3716.97;0;0;0;0;18.5;3716.97;200.92;18.5;3716.97
52;358000167;UZE CELICNO;fi 6  L=3,6m Zn 6x19xV;ZN;;kom;101000;1.1;160.11;0;0;0;0;1.1;160.11;145.55;1.1;160.11
52;358000172;UZE;34  MC GNR A2;;GOST 7667-80;m;101010;73;111730.94;0;0;0;0;73;111730.94;1530.56;73;111730.94
52;358000179;UZE;�31  GINL levo 1960(20;;;m;101010;16;19183.97;0;0;0;0;16;19183.97;1199;16;19183.97
52;358000192;UZE CELICNO;fi 7  (1x7)+cj;;;kom;101000;0.8;100.8;0;0;0;0;0.8;100.8;126;0.8;100.8
52;358000193;UZE;19  G-I-N-1864 (190) d;;;m;101010;62;23303.63;0;0;0;0;62;23303.63;375.87;62;23303.63
52;358000203;UZE;34 MC GLNR A1 I1;;;kom;101010;55;83213.52;0;0;0;0;55;83213.52;1512.97;55;83213.52
52;358000204;UZE;15.5 GVN 1862(190);;;m;101010;19.5;6715.72;0;0;0;0;19.5;6715.72;344.4;19.5;6715.72
52;358000215;CELICNO UZE;fi 8.5, 1x37+CJ  1770.;ZN;;m;101000;2792.4;414168.77;0;0;0;0;2792.4;414168.77;148.32;2792.4;414168.77
