MBRD;UKKONTR;M_G;SSZNE;SIZNE;SIZN;SSNNE;SINNE;IZNETO;IZBRUTO;POREZ1;POREZ2;IZBRPR;IZBRBOL;SID;SIDBOL;SIPPR;SIPBOL;SIP;POSPOR;SIP_D;SIOB;IZNETO2;OLAKSICA;EFSATI;AKONT;NEAK;AK;NRAKON;VAKON;UKNETO;ZARKR;KOEF;RBTC;RBIM;UKIS;UKSIOB;UKZARKR;UKAKONT;UKNRAKON;UKVAKON;DEO1;REC;HKMB;RBPS;IZBRBO1;SIN;RAD2;RAD3;RAD4;UKUPNO;ISPLATA;VISP;MINIM;OSNOV;DEOIM;PRIZ;PRCAS;IZN2;BROJ;MRBTC;POROSL;GOD_30;GOD_50;NETO;BROSN;PIOR;ZDRR;ONEZR;PIOP;ZDRP;ONEZP;SOP;DBEN;EFIZNO;BMIN;UKUPNO1;PIOR1;ZDRR1;ONEZR1;PIOP1;ZDRP1;ONEZP1;BROSN1;POROSL1;SIP1;IZNETO1;N
0004507;;0324;172.0;86415.28;;0.0;0.00;86415.28;86415.28;;0.00;86415.28;;17196.64;0.00;6141.53;0.00;6141.53;0.00;;0.00;0.00;365.36;168.00;0.00;0.00;;0.00;0.00;;995.00;;23100000;920;62082.110;0.000;995.000;0.000;0.000;0.000;;1;0001817;06;0.00;0.00;1;0;0;86415.28;;;420.09;62842.33;;75687.91;172.0;;;;25000.00;0.00;0.00;63077.11;86415.28;12098.14;4450.39;648.11;8641.53;4450.39;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004510;;0324;192.0;91513.20;;8.0;3130.87;94644.07;94644.07;;0.00;94644.07;;18834.17;0.00;6964.41;0.00;6964.41;0.00;;693.22;0.00;365.36;192.00;0.00;0.00;;0.00;0.00;;13096.00;;32330000;991;55056.270;693.220;13096.000;0.000;0.000;0.000;;1;0001818;03;0.00;0.00;1;0;0;94644.07;;;370.70;70149.58;;80244.03;192.0;;;;25000.00;0.00;0.00;68845.49;94644.07;13250.17;4874.17;709.83;9464.41;4874.17;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004513;;0324;194.0;113869.04;;8.0;3697.83;117566.87;117566.87;;0.00;117566.87;;23395.81;0.00;9256.69;0.00;9256.69;0.00;;849.14;0.00;383.63;160.00;0.00;0.00;;0.00;0.00;;2247.00;;31300000;930;81818.230;849.140;2247.000;0.000;0.000;0.000;;1;0001821;06;0.00;0.00;1;0;0;117566.87;;;474.52;70880.30;;101751.69;194.0;;;;25000.00;0.00;0.00;84914.37;117566.87;16459.36;6054.69;881.75;11756.69;6054.69;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004514;;0324;218.0;182591.49;;8.0;5493.71;188085.20;188085.20;;0.00;188085.20;;37428.95;0.00;16308.52;0.00;16308.52;0.00;;1343.48;0.00;365.36;160.00;0.00;0.00;;0.00;0.00;;3138.00;;32270000;997;129866.250;1343.480;3138.000;0.000;0.000;0.000;;1;0001822;06;0.00;0.00;1;0;0;188085.20;;;672.08;79649.00;;165429.15;218.0;;;;25000.00;0.00;0.00;134347.73;188085.20;26331.93;9686.39;1410.64;18808.52;9686.39;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004515;;0324;174.0;85986.88;;0.0;0.00;85986.88;85986.88;;0.00;85986.88;;17111.39;0.00;6098.69;0.00;6098.69;0.00;;627.77;0.00;365.36;168.00;0.00;0.00;;0.00;0.00;;150.00;;32210000;930;61999.030;627.770;150.000;0.000;0.000;0.000;;1;0001823;06;0.00;0.00;1;0;0;85986.88;;;411.98;63573.05;;75466.48;174.0;;;;25000.00;0.00;0.00;62776.80;85986.88;12038.16;4428.32;644.90;8598.69;4428.32;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004525;;0324;183.0;100016.70;;0.0;0.00;100016.70;100016.70;;0.00;100016.70;;19903.32;0.00;7501.67;0.00;7501.67;0.00;;726.12;0.00;365.36;168.00;0.00;0.00;;0.00;0.00;;150.00;;32310000;930;71735.590;726.120;150.000;0.000;0.000;0.000;;1;0001825;06;0.00;0.00;1;0;0;100016.70;;;452.51;66861.32;;88461.42;183.0;;;;25000.00;0.00;0.00;72611.71;100016.70;14002.34;5150.86;750.13;10001.67;5150.86;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004532;;0324;180.0;81019.65;;0.0;0.00;81019.65;81019.65;;0.00;81019.65;;16122.91;0.00;5601.97;0.00;5601.97;0.00;;592.95;0.00;365.36;168.00;0.00;0.00;;0.00;0.00;;5047.00;;32310000;920;53654.820;592.950;5047.000;0.000;0.000;0.000;;1;0001826;01;0.00;0.00;1;0;0;81019.65;;;371.46;65765.23;;71534.14;180.0;;;;25000.00;0.00;0.00;59294.77;81019.65;11342.75;4172.51;607.65;8101.97;4172.51;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004548;;0324;202.0;144902.74;;3.0;0.00;144902.74;144902.74;;0.00;144902.74;;28835.65;0.00;11990.27;0.00;11990.27;0.00;;1040.77;0.00;365.36;165.00;0.00;0.00;;0.00;0.00;;6047.00;;32230000;910;96989.050;1040.770;6047.000;0.000;0.000;0.000;;1;0001830;03;0.00;0.00;1;0;0;144902.74;;;574.09;73803.20;;130504.59;202.0;;;;25000.00;0.00;0.00;104076.82;144902.74;20286.38;7462.49;1086.77;14490.27;7462.49;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004549;;0324;0.0;0.00;;0.0;0.00;0.00;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;365.36;0.00;0.00;0.00;;0.00;0.00;;0.00;;32250000;920;0.000;0.000;0.000;0.000;0.000;0.000;;1;0001831;04;0.00;0.00;1;0;0;0.00;;;0.00;0.00;;0.00;0.0;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004553;;0324;196.0;102831.18;;8.0;3403.58;106234.76;106234.76;;0.00;106234.76;;21140.72;0.00;8123.48;0.00;8123.48;0.00;;769.71;0.00;365.36;160.00;0.00;0.00;;0.00;0.00;;4945.00;;33200000;930;71255.850;769.710;4945.000;0.000;0.000;0.000;;1;0001834;06;0.00;0.00;1;0;0;106234.76;;;420.34;71611.03;;91532.35;196.0;;;;25000.00;0.00;0.00;76970.56;106234.76;14872.87;5471.09;796.76;10623.48;5471.09;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004560;;0324;218.0;148899.62;;0.0;0.00;148899.62;148899.62;;0.00;148899.62;;29631.02;0.00;12389.96;0.00;12389.96;0.00;;1068.79;0.00;383.63;168.00;0.00;0.00;;0.00;0.00;;2650.00;;32400000;910;103159.850;1068.790;2650.000;0.000;0.000;0.000;;1;0001837;03;0.00;0.00;1;0;0;148899.62;;;551.73;79649.00;;134810.64;218.0;;;;25000.00;0.00;0.00;106878.64;148899.62;20845.95;7668.33;1116.75;14889.96;7668.33;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004565;;0324;140.0;107925.17;;40.0;24655.40;132580.57;132580.57;;0.00;132580.57;;26383.53;0.00;10758.06;0.00;10758.06;0.00;;0.00;0.00;365.36;128.00;0.00;0.00;;0.00;0.00;;2276.00;;32320000;930;93162.980;0.000;2276.000;0.000;0.000;0.000;;1;0004565;03;0.00;0.00;1;0;0;132580.57;;;627.39;51150.73;;93590.62;140.0;;;;25000.00;0.00;0.00;95438.98;132580.57;18561.28;6827.90;994.35;13258.06;6827.90;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004583;;0324;185.0;123836.89;;8.0;4346.39;128183.28;128183.28;;0.00;128183.28;;25508.47;0.00;10318.33;0.00;10318.33;0.00;;923.57;0.00;365.36;160.00;0.00;0.00;;0.00;0.00;;4060.00;;31200000;997;87372.910;923.570;4060.000;0.000;0.000;0.000;;1;0001843;06;0.00;0.00;1;0;0;128183.28;;;549.46;67592.04;;110175.00;185.0;;;;25000.00;0.00;0.00;92356.48;128183.28;17945.66;6601.44;961.37;12818.33;6601.44;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004586;;0324;186.0;138561.05;;0.0;0.00;138561.05;138561.05;;0.00;138561.05;;27573.65;0.00;11356.11;0.00;11356.11;0.00;;996.31;0.00;383.63;168.00;0.00;0.00;;0.00;0.00;;150.00;;32250000;980;98484.980;996.310;150.000;0.000;0.000;0.000;;1;0001844;03;0.00;0.00;1;0;0;138561.05;;;619.81;67957.40;;122733.47;186.0;;;;25000.00;0.00;0.00;99631.29;138561.05;19398.55;7135.89;1039.21;13856.11;7135.89;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004594;;0324;168.0;124360.04;;0.0;0.00;124360.04;124360.04;;0.00;124360.04;;24747.65;0.00;9936.00;0.00;9936.00;0.00;;0.00;0.00;365.36;168.00;0.00;0.00;;0.00;0.00;;1495.00;;32320000;930;88181.390;0.000;1495.000;0.000;0.000;0.000;;1;0001845;03;0.00;0.00;1;0;0;124360.04;;;630.83;61380.88;;108675.18;168.0;;;;25000.00;0.00;0.00;89676.39;124360.04;17410.41;6404.54;932.70;12436.00;6404.54;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004611;;0324;262.0;117674.45;;3.0;0.00;117674.45;117674.45;;0.00;117674.45;;23417.22;0.00;9267.45;0.00;9267.45;0.00;;5849.90;0.00;328.83;165.00;0.00;0.00;;0.00;0.00;;11572.80;;32120000;910;67567.080;5849.900;11572.800;0.000;0.000;0.000;;1;0001848;03;0.00;0.00;1;0;0;117674.45;;;348.90;95724.94;;109154.31;262.0;;;;25000.00;0.00;0.00;84989.78;117674.45;16474.42;6060.23;882.56;11767.45;6060.23;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004618;;0324;184.0;82658.62;;1.0;0.00;82658.62;82658.62;;0.00;82658.62;;16449.07;0.00;5765.86;0.00;5765.86;0.00;;604.44;0.00;365.36;167.00;0.00;0.00;;0.00;0.00;;605.00;;32260000;910;59234.250;604.440;605.000;0.000;0.000;0.000;;1;0001850;03;0.00;0.00;1;0;0;82658.62;;;369.84;67226.68;;73517.77;184.0;;;;25000.00;0.00;0.00;60443.69;82658.62;11572.21;4256.92;619.94;8265.86;4256.92;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004623;;0324;185.0;159470.11;;8.0;5588.70;165058.81;165058.81;;0.00;165058.81;;32846.70;0.00;14005.88;0.00;14005.88;0.00;;1182.06;0.00;365.36;160.00;0.00;0.00;;0.00;0.00;;605.00;;31200000;930;116419.170;1182.060;605.000;0.000;0.000;0.000;;1;0001852;07;0.00;0.00;1;0;0;165058.81;;;711.25;67592.04;;141785.68;185.0;;;;25000.00;0.00;0.00;118206.23;165058.81;23108.23;8500.53;1237.94;16505.88;8500.53;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004634;;0324;128.0;69837.80;;40.0;16762.74;86600.54;86600.54;;0.00;86600.54;;17233.51;0.00;6160.05;0.00;6160.05;0.00;;632.07;0.00;365.36;128.00;0.00;0.00;;0.00;0.00;;9927.00;;42000000;930;52647.910;632.070;9927.000;0.000;0.000;0.000;;1;0001855;06;0.00;0.00;1;0;0;86600.54;;;438.37;46766.38;;58938.12;128.0;;;;25000.00;0.00;0.00;63206.98;86600.54;12124.08;4459.93;649.50;8660.05;4459.93;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004638;;0324;167.0;65187.12;;1.0;0.00;72464.98;72464.98;;0.00;72464.98;;14420.53;0.00;4746.50;0.00;4746.50;0.00;;532.98;0.00;365.36;87.00;0.00;0.00;;0.00;0.00;;1248.00;;32210000;910;51516.970;532.980;1248.000;0.000;0.000;0.000;;1;0001857;02;72464.98;0.00;0;1;0;72464.98;;;321.78;61015.52;;37223.38;87.0;;;;25000.00;0.00;0.00;53297.95;72464.98;10145.10;3731.95;543.49;7246.50;3731.95;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004657;;0324;168.0;80589.84;;0.0;0.00;80589.84;80589.84;;0.00;80589.84;;16037.38;0.00;5558.98;0.00;5558.98;0.00;;589.93;0.00;365.36;168.00;0.00;0.00;;0.00;0.00;;6661.45;;23100000;930;51742.100;589.930;6661.450;0.000;0.000;0.000;;1;0002193;06;0.00;0.00;1;0;0;80589.84;;;403.88;61380.88;;70547.83;168.0;;;;25000.00;0.00;0.00;58993.48;80589.84;11282.58;4150.38;604.42;8058.98;4150.38;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004663;;0324;190.0;113179.95;;0.0;0.00;113179.95;113179.95;;0.00;113179.95;;22522.81;0.00;8818.00;0.00;8818.00;0.00;;0.00;0.00;365.36;190.00;0.00;0.00;;0.00;0.00;;12541.00;;32340000;992;69298.140;0.000;12541.000;0.000;0.000;0.000;;1;0001863;03;0.00;0.00;1;0;0;113179.95;;;468.72;69418.85;;98930.86;190.0;;;;25000.00;0.00;0.00;81839.14;113179.95;15845.19;5828.77;848.85;11318.00;5828.77;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004668;;0324;160.0;64047.70;;8.0;2880.43;71685.89;71685.89;;0.00;71685.89;;14265.49;0.00;4668.59;0.00;4668.59;0.00;;527.52;0.00;365.36;120.00;0.00;0.00;;0.00;0.00;;43027.40;;32310000;991;9196.890;527.520;43027.400;0.000;0.000;0.000;;1;0001865;06;71685.89;0.00;0;1;0;71685.89;;;337.04;58457.98;;46306.23;120.0;;;;25000.00;0.00;0.00;52751.81;71685.89;10036.02;3691.82;537.64;7168.59;3691.82;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004669;;0324;192.0;90142.61;;2.0;0.00;90142.61;90142.61;;0.00;90142.61;;17938.38;0.00;6514.26;0.00;6514.26;0.00;;656.90;0.00;365.36;102.00;0.00;0.00;;0.00;0.00;;6698.00;;32250000;930;58335.070;656.900;6698.000;0.000;0.000;0.000;;1;0001866;03;0.00;0.00;1;0;0;90142.61;;;377.59;70149.58;;62438.15;128.0;;;;25000.00;0.00;0.00;65689.97;90142.61;12619.97;4642.34;676.07;9014.26;4642.34;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004677;;0324;168.0;91357.90;;0.0;0.00;91357.90;91357.90;;0.00;91357.90;;18180.22;0.00;6635.79;0.00;6635.79;0.00;;665.42;0.00;383.63;168.00;0.00;0.00;;0.00;0.00;;0.00;;32260000;930;65876.470;665.420;0.000;0.000;0.000;0.000;;1;0001867;03;0.00;0.00;1;0;0;91357.90;;;458.11;61380.88;;79659.51;168.0;;;;25000.00;0.00;0.00;66541.89;91357.90;12790.11;4704.93;685.18;9135.79;4704.93;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004683;;0324;198.0;148750.02;;0.0;0.00;148750.02;148750.02;;0.00;148750.02;;29601.25;0.00;12375.00;0.00;12375.00;0.00;;0.00;0.00;383.63;168.00;0.00;0.00;;0.00;0.00;;0.00;;32250000;930;106773.770;0.000;0.000;0.000;0.000;0.000;;1;0001870;03;0.00;0.00;1;0;0;148750.02;;;619.81;72341.75;;133338.95;198.0;;;;25000.00;0.00;0.00;106773.77;148750.02;20825.00;7660.63;1115.63;14875.00;7660.63;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004693;;0324;177.0;127834.52;;8.0;0.00;127834.52;127834.52;;0.00;127834.52;;25439.07;0.00;10283.45;0.00;10283.45;0.00;;921.12;0.00;365.36;160.00;0.00;0.00;;0.00;0.00;;150.00;;32220000;930;91040.880;921.120;150.000;0.000;0.000;0.000;;1;0001873;03;0.00;0.00;1;0;0;127834.52;;;582.19;64669.14;;114048.16;177.0;;;;25000.00;0.00;0.00;92112.00;127834.52;17896.83;6583.48;958.76;12783.45;6583.48;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004694;;0324;75.0;40831.78;;72.0;28083.15;68914.93;68914.93;;0.00;68914.93;;13714.07;0.00;4703.99;0.00;4703.99;0.00;;504.97;0.00;365.36;75.00;0.00;0.00;;0.00;0.00;;150.00;;33100000;930;49841.900;504.970;150.000;0.000;0.000;0.000;;1;0001874;03;0.00;0.00;1;0;0;68914.93;;;401.24;27402.18;;32102.47;75.0;;;;21875.00;0.00;0.00;50496.87;68914.93;9648.09;3549.12;516.86;6891.49;3549.12;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004695;;0324;168.0;93095.61;;0.0;0.00;93095.61;93095.61;;0.00;93095.61;;18526.03;0.00;6809.56;0.00;6809.56;0.00;;677.60;0.00;365.36;168.00;0.00;0.00;;0.00;0.00;;1060.00;;32340000;910;66022.420;677.600;1060.000;0.000;0.000;0.000;;1;0001875;04;0.00;0.00;1;0;0;93095.61;;;468.72;61380.88;;81441.36;168.0;;;;25000.00;0.00;0.00;67760.02;93095.61;13033.39;4794.42;698.22;9309.56;4794.42;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004698;;0324;190.0;153206.91;;0.0;0.00;153206.91;153206.91;;0.00;153206.91;;30488.18;0.00;12820.69;0.00;12820.69;0.00;;1098.98;0.00;365.36;168.00;0.00;0.00;;0.00;0.00;;2144.00;;32320000;930;106655.060;1098.980;2144.000;0.000;0.000;0.000;;1;0001877;03;0.00;0.00;1;0;0;153206.91;;;671.35;69418.85;;136514.40;190.0;;;;25000.00;0.00;0.00;109898.04;153206.91;21448.97;7890.16;1149.05;15320.69;7890.16;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004699;;0324;214.0;129692.87;;0.0;0.00;129692.87;129692.87;;0.00;129692.87;;25808.88;0.00;10469.29;0.00;10469.29;0.00;;936.83;0.00;365.36;186.00;0.00;0.00;;0.00;0.00;;4895.00;;32340000;992;87582.870;936.830;4895.000;0.000;0.000;0.000;;1;0001878;03;0.00;0.00;1;0;0;129692.87;;;468.72;78187.55;;116789.94;214.0;;;;25000.00;0.00;0.00;93414.70;129692.87;18157.00;6679.18;972.70;12969.29;6679.18;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004701;;0324;198.0;131125.63;;0.0;0.00;131125.63;131125.63;;0.00;131125.63;;26094.00;0.00;10612.56;0.00;10612.56;0.00;;944.19;0.00;383.63;168.00;0.00;0.00;;0.00;0.00;;21139.75;;32250000;910;72335.130;944.190;21139.750;0.000;0.000;0.000;;1;0001880;03;0.00;0.00;1;0;0;131125.63;;;543.22;72341.75;;117253.98;198.0;;;;25000.00;0.00;0.00;94419.07;131125.63;18357.59;6752.97;983.44;13112.56;6752.97;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004703;;0324;194.0;115302.77;;0.0;0.00;115302.77;115302.77;;0.00;115302.77;;22945.25;0.00;9030.28;0.00;9030.28;0.00;;0.00;0.00;365.36;194.00;0.00;0.00;;0.00;0.00;;2299.00;;32340000;910;81028.240;0.000;2299.000;0.000;0.000;0.000;;1;0001881;06;0.00;0.00;1;0;0;115302.77;;;468.72;70880.30;;101844.88;194.0;;;;25000.00;0.00;0.00;83327.24;115302.77;16142.39;5938.09;864.77;11530.28;5938.09;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004712;;0324;168.0;92497.09;;0.0;0.00;92497.09;92497.09;;0.00;92497.09;;18406.92;0.00;6749.71;0.00;6749.71;0.00;;0.00;0.00;328.83;168.00;0.00;0.00;;0.00;0.00;;838.00;;32230000;930;66502.460;0.000;838.000;0.000;0.000;0.000;;1;0002240;03;0.00;0.00;1;0;0;92497.09;;;465.62;61380.88;;80919.99;168.0;;;;25000.00;0.00;0.00;67340.46;92497.09;12949.59;4763.60;693.73;9249.71;4763.60;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004719;;0324;168.0;74024.31;;0.0;0.00;74024.31;74024.31;;0.00;74024.31;;14730.84;0.00;4902.43;0.00;4902.43;0.00;;543.91;0.00;365.36;168.00;0.00;0.00;;0.00;0.00;;19828.43;;32400000;910;34018.700;543.910;19828.430;0.000;0.000;0.000;;1;0002242;03;0.00;0.00;1;0;0;74024.31;;;369.84;61380.88;;64828.73;168.0;;;;25000.00;0.00;0.00;54391.04;74024.31;10363.40;3812.25;555.18;7402.43;3812.25;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004721;;0324;268.0;185119.59;;0.0;0.00;185119.59;185119.59;;0.00;185119.59;;36838.80;0.00;16011.96;0.00;16011.96;0.00;;1322.69;0.00;383.63;168.00;0.00;0.00;;0.00;0.00;;150.00;;32320000;920;130796.140;1322.690;150.000;0.000;0.000;0.000;;1;0002244;03;0.00;0.00;1;0;0;185119.59;;;543.22;97917.12;;171612.98;268.0;;;;25000.00;0.00;0.00;132268.83;185119.59;25916.74;9533.66;1388.40;18511.96;9533.66;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004722;;0324;200.0;99468.56;;0.0;0.00;99468.56;99468.56;;0.00;99468.56;;19794.24;0.00;7446.86;0.00;7446.86;0.00;;722.28;0.00;365.36;168.00;0.00;0.00;;0.00;0.00;;2028.00;;32400000;991;69477.180;722.280;2028.000;0.000;0.000;0.000;;1;0002245;03;0.00;0.00;1;0;0;99468.56;;;403.88;73072.48;;89155.14;200.0;;;;25000.00;0.00;0.00;72227.46;99468.56;13925.60;5122.63;746.01;9946.86;5122.63;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004723;;0324;216.0;137303.49;;0.0;0.00;137303.49;137303.49;;0.00;137303.49;;27323.39;0.00;11230.35;0.00;11230.35;0.00;;987.50;0.00;365.36;168.00;0.00;0.00;;0.00;0.00;;4316.44;;32290000;997;93445.810;987.500;4316.440;0.000;0.000;0.000;;1;0002246;03;0.00;0.00;1;0;0;137303.49;;;509.25;78918.27;;124641.58;216.0;;;;25000.00;0.00;0.00;98749.75;137303.49;19222.49;7071.13;1029.78;13730.35;7071.13;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004729;;0324;108.0;74205.01;;72.0;37102.33;111307.34;111307.34;;0.00;111307.34;;22150.16;0.00;8630.73;0.00;8630.73;0.00;;807.05;0.00;365.36;108.00;0.00;0.00;;0.00;0.00;;46996.01;;32330000;991;32723.390;807.050;46996.010;0.000;0.000;0.000;;1;0002248;03;0.00;0.00;1;0;0;111307.34;;;506.81;39459.14;;61068.52;108.0;;;;25000.00;0.00;0.00;80526.45;111307.34;15583.03;5732.33;834.81;11130.73;5732.33;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004730;;0324;208.0;113668.44;;0.0;0.00;113668.44;113668.44;;0.00;113668.44;;22620.02;0.00;8866.84;0.00;8866.84;0.00;;825.98;0.00;365.36;196.00;0.00;0.00;;0.00;0.00;;13747.49;;32330000;930;67608.110;825.980;13747.490;0.000;0.000;0.000;;1;0002249;03;0.00;0.00;1;0;0;113668.44;;;428.19;75995.38;;101583.11;208.0;;;;25000.00;0.00;0.00;82181.58;113668.44;15913.58;5853.92;852.51;11366.84;5853.92;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004734;;0324;184.0;82565.42;;0.0;0.00;82565.42;82565.42;;0.00;82565.42;;16430.52;0.00;5756.54;0.00;5756.54;0.00;;0.00;0.00;365.36;168.00;0.00;0.00;;0.00;0.00;;1419.00;;32210000;980;58959.360;0.000;1419.000;0.000;0.000;0.000;;1;0002250;06;0.00;0.00;1;0;0;82565.42;;;369.84;67226.68;;73369.84;184.0;;;;25000.00;0.00;0.00;60378.36;82565.42;11559.16;4252.12;619.24;8256.54;4252.12;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004739;;0324;168.0;81475.29;;0.0;0.00;81475.29;81475.29;;0.00;81475.29;;16213.58;0.00;5647.53;0.00;5647.53;0.00;;596.14;0.00;383.63;168.00;0.00;0.00;;0.00;0.00;;150.00;;32310000;930;58868.040;596.140;150.000;0.000;0.000;0.000;;1;0001884;03;0.00;0.00;1;0;0;81475.29;;;407.05;61380.88;;71080.86;168.0;;;;25000.00;0.00;0.00;59614.18;81475.29;11406.54;4195.98;611.06;8147.53;4195.98;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004743;;0324;233.0;141168.46;;0.0;0.00;141168.46;141168.46;;0.00;141168.46;;28092.52;0.00;11616.85;0.00;11616.85;0.00;;1014.59;0.00;383.63;168.00;0.00;0.00;;0.00;0.00;;150.00;;32290000;920;100294.500;1014.590;150.000;0.000;0.000;0.000;;1;0004743;03;0.00;0.00;1;0;0;141168.46;;;492.16;85129.43;;131908.05;233.0;;;;25000.00;0.00;0.00;101459.09;141168.46;19763.58;7270.18;1058.76;14116.85;7270.18;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004759;;0324;188.0;119514.70;;0.0;0.00;119514.70;119514.70;;0.00;119514.70;;23783.43;0.00;9451.47;0.00;9451.47;0.00;;0.00;0.00;365.36;188.00;0.00;0.00;;0.00;0.00;;8424.01;;32330000;991;77855.790;0.000;8424.010;0.000;0.000;0.000;;1;0002273;03;0.00;0.00;1;0;0;119514.70;;;501.14;68688.13;;105570.95;188.0;;;;25000.00;0.00;0.00;86279.80;119514.70;16732.06;6155.01;896.36;11951.47;6155.01;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0004763;;0324;250.0;169175.02;;8.0;4453.06;173628.08;173628.08;;0.00;173628.08;;34551.99;0.00;14862.81;0.00;14862.81;0.00;;1242.13;0.00;365.36;160.00;0.00;0.00;;0.00;0.00;;5675.94;;32290000;910;117295.210;1242.130;5675.940;0.000;0.000;0.000;;1;0001890;04;0.00;0.00;1;0;0;173628.08;;;511.50;91340.60;;156457.01;250.0;;;;25000.00;0.00;0.00;124213.28;173628.08;24307.93;8941.85;1302.21;17362.81;8941.85;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
