MBRD,RBVP,SLOV,SATI,IZNO,PERC,KOEF,RJ,BRIG,POK2,RBTC,KONT,RBKO
0006595,002,G,33,0,0,76788.59,403,06595,K,32240000,,
0006595,007,E,20,0,0,76788.59,403,06595,K,32240000,,
0006595,019,L,201,0,0,76788.59,403,06595,I,32240000,,
0006596,001,A,168,0,0,96760.06,200,00000,G,21000000,,
0006596,019,L,168,0,0,96760.06,200,00000,I,21000000,,
0006600,001,A,128,0,0,91053.92,404,06600,G,32250000,,
0006600,002,G,12,0,0,91053.92,404,06600,K,32250000,,
0006600,012,C,40,0,0,91053.92,404,06600,G,32250000,,
0006600,019,L,140,0,0,91053.92,404,06600,I,32250000,,
0006604,001,A,164,0,0,96760.06,302,06604,G,32220000,,
0006604,002,G,30,0,0,96760.06,302,06604,K,32220000,,
0006604,017,O,4,0,0,96760.06,302,06604,K,32220000,,
0006604,019,L,194,0,0,96760.06,302,06604,I,32220000,,
0006613,001,A,166,0,0,91053.92,306,06613,G,32260000,,
0006613,002,G,58,0,0,91053.92,306,06613,K,32260000,,
0006613,007,E,20,0,0,91053.92,306,06613,K,32260000,,
0006613,017,O,2,0,0,91053.92,306,06613,K,32260000,,
0006613,019,L,224,0,0,91053.92,306,06613,I,32260000,,
0006616,001,A,168,0,0,65091.01,602,06616,G,32120000,,
0006616,002,G,40,0,0,65091.01,602,06616,K,32120000,,
0006616,019,L,208,0,0,65091.01,602,06616,I,32120000,,
0006617,087,O,0,0,168,72508.99,601,00000,G,32110000,,
0006620,001,A,168,0,0,66802.85,403,06620,G,23200000,,
0006620,002,G,32,0,0,66802.85,403,06620,K,23200000,,
0006620,019,L,200,0,0,66802.85,403,06620,I,23200000,,
0006622,001,A,124,0,0,65091.01,403,00000,G,32330000,,
0006622,004,B,40,0,0,65091.01,403,00000,K,32330000,,
0006622,009,O,72,0,0,65091.01,403,00000,G,32330000,,
0006622,019,L,124,0,0,65091.01,403,00000,I,32330000,,
0006624,001,A,168,0,0,113878.46,304,06624,G,32240000,,
0006624,002,G,65,0,0,113878.46,304,06624,K,32240000,,
0006624,007,E,60,0,0,113878.46,304,06624,K,32240000,,
0006624,019,L,233,0,0,113878.46,304,06624,I,32240000,,
0006631,001,A,168,0,0,102466.19,403,06631,G,32220000,,
0006631,002,G,49,0,0,102466.19,403,06631,K,32220000,,
0006631,007,E,40,0,0,102466.19,403,06631,K,32220000,,
0006631,019,L,217,0,0,102466.19,403,06631,I,32220000,,
0006633,001,A,112,0,0,82494.72,403,06633,G,32230000,,
0006633,002,G,37,0,0,82494.72,403,06633,K,32230000,,
0006633,009,O,56,0,0,82494.72,403,06633,G,32230000,,
0006633,019,L,149,0,0,82494.72,403,06633,I,32230000,,
0006635,001,A,152,0,0,96760.06,403,06635,G,32230000,,
0006635,002,G,14,0,0,96760.06,403,06635,K,32230000,,
0006635,017,O,8,0,0,96760.06,403,06635,K,32230000,,
0006635,018,O,8,0,0,96760.06,403,06635,K,32230000,,
0006635,019,L,166,0,0,96760.06,403,06635,I,32230000,,
0006640,001,A,168,0,0,113878.46,601,00000,G,31100000,,
0006640,019,L,168,0,0,113878.46,601,00000,I,31100000,,
0006641,001,A,8,0,0,76788.59,123,06641,G,32240000,,
0006641,019,L,8,0,0,76788.59,123,06641,I,32240000,,
0006642,001,A,168,0,0,66802.85,500,00000,G,23200000,,
0006642,002,G,31,0,0,66802.85,500,00000,K,23200000,,
0006642,019,L,199,0,0,66802.85,500,00000,I,23200000,,
0006643,001,A,168,0,0,68229.39,406,06643,G,32120000,,
0006643,002,G,22,0,0,68229.39,406,06643,K,32120000,,
0006643,019,L,190,0,0,68229.39,406,06643,I,32120000,,
0006644,001,A,112,0,0,96760.06,403,06644,G,32220000,,
0006644,002,G,2,0,0,96760.06,403,06644,K,32220000,,
0006644,009,O,48,0,0,96760.06,403,06644,G,32220000,,
0006644,017,O,8,0,0,96760.06,403,06644,K,32220000,,
0006644,019,L,114,0,0,96760.06,403,06644,I,32220000,,
0006645,001,A,192,0,0,65091.01,204,00000,G,32330000,,
0006645,004,B,56,0,0,65091.01,204,00000,K,32330000,,
0006645,019,L,192,0,0,65091.01,204,00000,I,32330000,,
0006646,001,A,111,0,0,65091.01,403,06646,G,32220000,,
0006646,002,G,4,0,0,65091.01,403,06646,K,32220000,,
0006646,013,C,32,0,0,65091.01,403,06646,G,32220000,,
0006646,017,O,1,0,0,65091.01,403,06646,K,32220000,,
0006646,019,L,115,0,0,65091.01,403,06646,I,32220000,,
0006646,070,C,0,2835.75,0,65091.01,403,06646,G,32220000,,
0006649,012,C,48,0,0,65091.01,406,06649,G,32320000,,
0006649,014,O,0,0,120,65091.01,406,06649,G,32320000,,
0006650,001,A,168,0,0,82494.72,403,06650,G,32220000,,
0006650,002,G,37,0,0,82494.72,403,06650,K,32220000,,
0006650,019,L,205,0,0,82494.72,403,06650,I,32220000,,
0006651,001,A,120,0,0,82494.72,403,06651,G,32230000,,
0006651,002,G,17,0,0,82494.72,403,06651,K,32230000,,
0006651,009,O,48,0,0,82494.72,403,06651,G,32230000,,
0006651,019,L,137,0,0,82494.72,403,06651,I,32230000,,
0006653,001,A,168,0,0,76788.59,306,06653,G,32260000,,
0006653,002,G,43,0,0,76788.59,306,06653,K,32260000,,
0006653,019,L,211,0,0,76788.59,306,06653,I,32260000,,
0006654,001,A,168,0,0,82494.72,403,06654,G,32230000,,
0006654,002,G,73,0,0,82494.72,403,06654,K,32230000,,
0006654,019,L,241,0,0,82494.72,403,06654,I,32230000,,
0006654,070,C,0,15082.95,0,82494.72,403,06654,G,32230000,,
0006655,001,A,168,0,0,66802.85,500,00000,G,23200000,,
0006655,002,G,40,0,0,66802.85,500,00000,K,23200000,,
0006655,019,L,208,0,0,66802.85,500,00000,I,23200000,,
0006656,001,A,160,0,0,108172.33,601,00000,G,31200000,,
0006656,002,G,30,0,0,108172.33,601,00000,K,31200000,,
0006656,010,O,8,0,0,108172.33,601,00000,G,31200000,,
0006656,019,L,190,0,0,108172.33,601,00000,I,31200000,,
0006657,001,A,168,0,0,76788.59,406,06657,G,32120000,,
0006657,002,G,144,0,0,76788.59,406,06657,K,32120000,,
0006657,019,L,312,0,0,76788.59,406,06657,I,32120000,,
0006659,001,A,152,0,0,82494.72,403,06659,G,32230000,,
0006659,002,G,52,0,0,82494.72,403,06659,K,32230000,,
0006659,012,C,16,0,0,82494.72,403,06659,G,32230000,,
0006659,019,L,204,0,0,82494.72,403,06659,I,32230000,,
0006660,001,A,168,0,0,91053.92,301,06660,G,32320000,,
0006660,002,G,24,0,0,91053.92,301,06660,K,32320000,,
0006660,019,L,192,0,0,91053.92,301,06660,I,32320000,,
0006661,001,A,168,0,0,91053.92,403,06661,G,32230000,,
0006661,002,G,44,0,0,91053.92,403,06661,K,32230000,,
0006661,019,L,212,0,0,91053.92,403,06661,I,32230000,,
0006662,001,A,159,0,0,96760.06,403,06662,G,32220000,,
0006662,002,G,22,0,0,96760.06,403,06662,K,32220000,,
0006662,017,O,8,0,0,96760.06,403,06662,K,32220000,,
0006662,018,O,1,0,0,96760.06,403,06662,K,32220000,,
0006662,019,L,181,0,0,96760.06,403,06662,I,32220000,,
0006664,001,A,168,0,0,82494.72,403,06664,G,32240000,,
0006664,002,G,53,0,0,82494.72,403,06664,K,32240000,,
0006664,019,L,221,0,0,82494.72,403,06664,I,32240000,,
0006665,001,A,165,0,0,71082.45,403,00000,G,32210000,,
0006665,002,G,48,0,0,71082.45,403,00000,K,32210000,,
0006665,017,O,3,0,0,71082.45,403,00000,K,32210000,,
0006665,019,L,213,0,0,71082.45,403,00000,I,32210000,,
0006666,001,A,168,0,0,75362.05,403,00000,G,32120000,,
0006666,002,G,51,0,0,75362.05,403,00000,K,32120000,,
0006666,007,E,80,0,0,75362.05,403,00000,K,32120000,,
0006666,019,L,219,0,0,75362.05,403,00000,I,32120000,,
0006667,001,A,168,0,0,82494.72,300,00000,G,22200000,,
0006667,002,G,30,0,0,82494.72,300,00000,K,22200000,,
0006667,019,L,194,0,0,82494.72,300,00000,I,22200000,,
0006668,001,A,168,0,0,82494.72,300,00000,G,22300000,,
0006668,002,G,24,0,0,82494.72,300,00000,K,22300000,,
0006668,019,L,176,0,0,82494.72,300,00000,I,22300000,,
0006669,001,A,168,0,0,76788.59,406,06669,G,32120000,,
0006669,002,G,144,0,0,76788.59,406,06669,K,32120000,,
0006669,019,L,312,0,0,76788.59,406,06669,I,32120000,,
0006670,001,A,168,0,0,82494.72,300,00000,G,22100000,,
0006670,002,G,9,0,0,82494.72,300,00000,K,22100000,,
0006670,019,L,145,0,0,82494.72,300,00000,I,22100000,,
0006671,001,A,165,0,0,65091.01,301,06671,G,32210000,,
0006671,002,G,35,0,0,65091.01,301,06671,K,32210000,,
0006671,017,O,3,0,0,65091.01,301,06671,K,32210000,,
0006671,019,L,200,0,0,65091.01,301,06671,I,32210000,,
0006672,001,A,168,0,0,96760.06,403,06672,G,32220000,,
0006672,002,G,50,0,0,96760.06,403,06672,K,32220000,,
0006672,019,L,218,0,0,96760.06,403,06672,I,32220000,,
0006673,001,A,168,0,0,88200.86,304,06673,G,32240000,,
0006673,002,G,28,0,0,88200.86,304,06673,K,32240000,,
0006673,007,E,40,0,0,88200.86,304,06673,K,32240000,,
0006673,019,L,196,0,0,88200.86,304,06673,I,32240000,,
0006674,001,A,168,0,0,78215.12,401,06539,G,32320000,,
0006674,002,G,12,0,0,78215.12,401,06539,K,32320000,,
0006674,019,L,180,0,0,78215.12,401,06539,I,32320000,,
0006675,001,A,161,0,0,76788.59,401,06539,G,32320000,,
0006675,017,O,7,0,0,76788.59,401,06539,K,32320000,,
0006675,019,L,161,0,0,76788.59,401,06539,I,32320000,,
0006676,001,A,135,0,0,91053.92,401,06539,G,32220000,,
0006676,002,G,22,0,0,91053.92,401,06539,K,32220000,,
0006676,010,O,16,0,0,91053.92,401,06539,G,32220000,,
0006676,012,C,8,0,0,91053.92,401,06539,G,32220000,,
0006676,017,O,8,0,0,91053.92,401,06539,K,32220000,,
0006676,018,O,1,0,0,91053.92,401,06539,K,32220000,,
0006676,019,L,157,0,0,91053.92,401,06539,I,32220000,,
0006678,001,A,168,0,0,76788.59,667,86539,G,32320000,,
0006678,002,G,30,0,0,76788.59,667,86539,K,32320000,,
0006678,019,L,198,0,0,76788.59,667,86539,I,32320000,,
0006679,001,A,168,0,0,66802.85,401,06539,G,32340000,,
0006679,002,G,12,0,0,66802.85,401,06539,K,32340000,,
0006679,007,E,60,0,0,66802.85,401,06539,K,32340000,,
0006679,019,L,180,0,0,66802.85,401,06539,I,32340000,,
0006680,001,A,164,0,0,76788.59,401,06539,G,32260000,,
0006680,002,G,43,0,0,76788.59,401,06539,K,32260000,,
0006680,007,E,20,0,0,76788.59,401,06539,K,32260000,,
0006680,017,O,4,0,0,76788.59,401,06539,K,32260000,,
0006680,019,L,207,0,0,76788.59,401,06539,I,32260000,,
0006681,001,A,168,0,0,76788.59,401,06539,G,32240000,,
0006681,002,G,9,0,0,76788.59,401,06539,K,32240000,,
0006681,019,L,177,0,0,76788.59,401,06539,I,32240000,,
0006682,001,A,128,0,0,65091.01,401,06682,G,32320000,,
0006682,002,G,2,0,0,65091.01,401,06682,K,32320000,,
0006682,012,C,40,0,0,65091.01,401,06682,G,32320000,,
0006682,019,L,130,0,0,65091.01,401,06682,I,32320000,,
0006683,001,A,112,0,0,76788.59,406,06683,G,32120000,,
0006683,009,O,56,0,0,76788.59,406,06683,G,32120000,,
0006683,019,L,112,0,0,76788.59,406,06683,I,32120000,,
0006686,001,A,147,0,0,65091.01,403,06686,G,32320000,,
0006686,017,O,0,0,21,65091.01,403,06686,K,32320000,,
0006686,019,L,147,0,0,65091.01,403,06686,I,32320000,,
0006687,001,A,144,0,0,65091.01,403,06687,G,32320000,,
0006687,012,C,24,0,0,65091.01,403,06687,G,32320000,,
0006687,019,L,144,0,0,65091.01,403,06687,I,32320000,,
0006688,001,A,168,0,0,65091.01,403,06688,G,32320000,,
0006688,019,L,168,0,0,65091.01,403,06688,I,32320000,,
0006689,001,A,168,0,0,105319.26,403,06689,G,32340000,,
0006689,002,G,13,0,0,105319.26,403,06689,K,32340000,,
0006689,007,E,60,0,0,105319.26,403,06689,K,32340000,,
0006689,019,L,181,0,0,105319.26,403,06689,I,32340000,,
0006690,001,A,164,0,0,96760.06,403,06690,G,32220000,,
0006690,002,G,34,0,0,96760.06,403,06690,K,32220000,,
0006690,017,O,4,0,0,96760.06,403,06690,K,32220000,,
0006690,019,L,198,0,0,96760.06,403,06690,I,32220000,,
0006692,001,A,128,0,0,65091.01,404,06692,G,32320000,,
0006692,012,C,40,0,0,65091.01,404,06692,G,32320000,,
0006692,019,L,128,0,0,65091.01,404,06692,I,32320000,,
0006693,001,A,168,0,0,92480.46,403,06693,G,32250000,,
0006693,002,G,5,0,0,92480.46,403,06693,K,32250000,,
0006693,019,L,173,0,0,92480.46,403,06693,I,32250000,,
0006695,015,O,0,0,168,91053.92,403,06695,K,32230000,,
0006696,001,A,168,0,0,65091.01,403,06696,G,32220000,,
0006696,002,G,17,0,0,65091.01,403,06696,K,32220000,,
0006696,019,L,185,0,0,65091.01,403,06696,I,32220000,,
0006697,001,A,108,0,0,65091.01,403,06697,G,32220000,,
0006697,002,G,30,0,0,65091.01,403,06697,K,32220000,,
0006697,012,C,32,0,0,65091.01,403,06697,G,32220000,,
0006697,017,O,0,0,8,65091.01,403,06697,K,32220000,,
0006697,018,O,0,0,20,65091.01,403,06697,K,32220000,,
0006697,019,L,138,0,0,65091.01,403,06697,I,32220000,,
0006698,001,A,168,0,0,92840.46,403,06698,G,32120000,,
0006698,002,G,64,0,0,92840.46,403,06698,K,32120000,,
0006698,004,B,80,0,0,92840.46,403,06698,K,32120000,,
0006698,019,L,232,0,0,92840.46,403,06698,I,32120000,,
0006699,001,A,168,0,0,93906.99,403,06699,G,32270000,,
0006699,002,G,38,0,0,93906.99,403,06699,K,32270000,,
0006699,019,L,206,0,0,93906.99,403,06699,I,32270000,,
0006700,001,A,141,0,0,65091.01,403,06700,G,32220000,,
0006700,002,G,20,0,0,65091.01,403,06700,K,32220000,,
0006700,012,C,24,0,0,65091.01,403,06700,G,32220000,,
0006700,017,O,3,0,0,65091.01,403,06700,K,32220000,,
0006700,019,L,161,0,0,65091.01,403,06700,I,32220000,,
0006701,001,A,168,0,0,103892.72,403,06701,G,32290000,,
0006701,002,G,33,0,0,103892.72,403,06701,K,32290000,,
0006701,019,L,201,0,0,103892.72,403,06701,I,32290000,,
0006702,001,A,160,0,0,65091.01,404,06702,G,32250000,,
0006702,002,G,16,0,0,65091.01,404,06702,K,32250000,,
0006702,012,C,8,0,0,65091.01,404,06702,G,32250000,,
0006702,019,L,176,0,0,65091.01,404,06702,I,32250000,,
0006703,001,A,166,0,0,65091.01,403,06703,G,32260000,,
0006703,017,O,2,0,0,65091.01,403,06703,K,32260000,,
0006703,019,L,166,0,0,65091.01,403,06703,I,32260000,,
0006704,001,A,156,0,0,91053.92,404,06704,G,32220000,,
0006704,002,G,39,0,0,91053.92,404,06704,K,32220000,,
0006704,017,O,8,0,0,91053.92,404,06704,K,32220000,,
0006704,018,O,4,0,0,91053.92,404,06704,K,32220000,,
0006704,019,L,195,0,0,91053.92,404,06704,I,32220000,,
0006705,001,A,152,0,0,96760.06,403,06705,G,32220000,,
0006705,002,G,32,0,0,96760.06,403,06705,K,32220000,,
0006705,010,O,16,0,0,96760.06,403,06705,G,32220000,,
0006705,019,L,184,0,0,96760.06,403,06705,I,32220000,,
0006706,001,A,168,0,0,65091.01,404,06706,G,32320000,,
0006706,002,G,25,0,0,65091.01,404,06706,K,32320000,,
0006706,019,L,193,0,0,65091.01,404,06706,I,32320000,,
0006707,001,A,168,0,0,76788.59,404,06707,G,32320000,,
0006707,002,G,18,0,0,76788.59,404,06707,K,32320000,,
0006707,019,L,186,0,0,76788.59,404,06707,I,32320000,,
0006708,001,A,163,0,0,93906.99,406,06708,G,32270000,,
0006708,002,G,24,0,0,93906.99,406,06708,K,32270000,,
0006708,017,O,5,0,0,93906.99,406,06708,K,32270000,,
0006708,019,L,187,0,0,93906.99,406,06708,I,32270000,,
0006709,001,A,168,0,0,65091.01,404,06709,G,32320000,,
0006709,002,G,18,0,0,65091.01,404,06709,K,32320000,,
0006709,019,L,186,0,0,65091.01,404,06709,I,32320000,,
0006711,001,A,160,0,0,111025.39,306,06711,G,31200000,,
0006711,010,O,8,0,0,111025.39,306,06711,G,31200000,,
0006711,019,L,160,0,0,111025.39,306,06711,I,31200000,,
0006712,001,A,168,0,0,96760.06,403,06712,G,32220000,,
0006712,002,G,38,0,0,96760.06,403,06712,K,32220000,,
0006712,019,L,206,0,0,96760.06,403,06712,I,32220000,,
0006713,001,A,64,0,0,96760.06,403,06713,G,32220000,,
0006713,002,G,6,0,0,96760.06,403,06713,K,32220000,,
0006713,012,C,96,0,0,96760.06,403,06713,G,32220000,,
0006713,017,O,8,0,0,96760.06,403,06713,K,32220000,,
0006713,019,L,70,0,0,96760.06,403,06713,I,32220000,,
0006713,070,C,0,6166.22,0,96760.06,403,06713,G,32220000,,
0006714,001,A,168,0,0,71082.45,403,06714,G,32210000,,
0006714,002,G,42,0,0,71082.45,403,06714,K,32210000,,
0006714,019,L,210,0,0,71082.45,403,06714,I,32210000,,
0006714,070,C,0,4529.92,0,71082.45,403,06714,G,32210000,,
0006715,001,A,168,0,0,86774.32,403,06715,G,32120000,,
0006715,002,G,41,0,0,86774.32,403,06715,K,32120000,,
0006715,019,L,209,0,0,86774.32,403,06715,I,32120000,,
0006715,070,C,0,5529.94,0,86774.32,403,06715,G,32120000,,
0006716,001,A,160,0,0,111025.39,000,06716,G,31200000,,
0006716,002,G,24,0,0,111025.39,000,06716,K,31200000,,
0006716,010,O,8,0,0,111025.39,000,06716,G,31200000,,
0006716,019,L,184,0,0,111025.39,000,06716,I,31200000,,
0006716,070,C,0,7075.39,0,111025.39,000,06716,G,31200000,,
0006717,001,A,168,0,0,111025.39,000,06717,G,31100000,,
0006717,019,L,168,0,0,111025.39,000,06717,I,31100000,,
0006717,070,C,0,7075.39,0,111025.39,000,06717,G,31100000,,
0006718,001,A,168,0,0,82494.72,403,06718,G,32220000,,
0006718,002,G,54,0,0,82494.72,403,06718,K,32220000,,
0006718,019,L,222,0,0,82494.72,403,06718,I,32220000,,
0006719,001,A,168,0,0,111025.39,000,06719,G,22200000,,
0006719,002,G,6,0,0,111025.39,000,06719,K,22200000,,
0006719,019,L,170,0,0,111025.39,000,06719,I,22200000,,
0006720,001,A,168,0,0,111025.39,000,06720,G,31200000,,
0006720,019,L,168,0,0,111025.39,000,06720,I,31200000,,
0006721,001,A,120,0,0,111025.39,312,00000,G,31200000,,
0006721,002,G,10,0,0,111025.39,312,00000,K,31200000,,
0006721,019,L,130,0,0,111025.39,312,00000,I,31200000,,
0006792,001,A,168,0,0,99957.2,300,00000,G,22200000,,
0006792,002,G,13,0,0,99957.2,300,00000,K,22200000,,
0006792,019,L,125,0,0,99957.2,300,00000,I,22200000,,
0007484,001,A,168,0,0,85347.79,300,00000,G,22200000,,
0007484,002,G,10,0,0,85347.79,300,00000,K,22200000,,
0007484,019,L,178,0,0,85347.79,300,00000,I,22200000,,
0007777,001,A,159,0,0,113878.46,304,07777,G,32240000,,
0007777,002,G,38,0,0,113878.46,304,07777,K,32240000,,
0007777,017,O,8,0,0,113878.46,304,07777,K,32240000,,
0007777,018,O,1,0,0,113878.46,304,07777,K,32240000,,
0007777,019,L,197,0,0,113878.46,304,07777,I,32240000,,
0007830,001,A,164,0,0,113878.46,303,07830,G,32230000,,
0007830,002,G,38,0,0,113878.46,303,07830,K,32230000,,
0007830,007,E,42,0,0,113878.46,303,07830,K,32230000,,
0007830,017,O,4,0,0,113878.46,303,07830,K,32230000,,
0007830,019,L,202,0,0,113878.46,303,07830,I,32230000,,
0007905,001,A,128,0,0,130996.86,200,00000,G,21000000,,
0007905,012,C,40,0,0,130996.86,200,00000,G,21000000,,
0007905,019,L,120,0,0,130996.86,200,00000,I,21000000,,
0008235,001,A,168,0,0,68229.39,100,00000,G,21000000,,
0008235,019,L,168,0,0,68229.39,100,00000,I,21000000,,
0008240,001,A,168,0,0,82494.72,200,00000,G,21000000,,
0008240,019,L,168,0,0,82494.72,200,00000,I,21000000,,
0008253,001,A,168,0,0,50000,200,00000,G,20000000,,
0008253,019,L,168,0,0,50000,200,00000,I,20000000,,
0008318,001,A,160,0,0,79641.65,602,00000,G,31200000,,
0008318,010,O,8,0,0,79641.65,602,00000,G,31200000,,
0008318,019,L,160,0,0,79641.65,602,00000,I,31200000,,
0008320,001,A,168,0,0,175219.4,601,00000,G,31100000,,
0008320,002,G,9,0,0,175219.4,601,00000,K,31100000,,
0008320,019,L,177,0,0,175219.4,601,00000,I,31100000,,
0008523,001,A,168,0,0,125290.73,300,00000,G,22200000,,
0008523,019,L,168,0,0,125290.73,300,00000,I,22200000,,
0008529,001,A,167,0,0,96760.06,304,00000,G,32240000,,
0008529,002,G,40,0,0,96760.06,304,00000,K,32240000,,
0008529,017,O,1,0,0,96760.06,304,00000,K,32240000,,
0008529,019,L,207,0,0,96760.06,304,00000,I,32240000,,
0009185,001,A,152,0,0,93906.99,407,00000,G,32400000,,
0009185,002,G,18,0,0,93906.99,407,00000,K,32400000,,
0009185,010,O,16,0,0,93906.99,407,00000,G,32400000,,
0009185,019,L,170,0,0,93906.99,407,00000,I,32400000,,
0009188,001,A,168,0,0,92480.46,407,00000,G,32400000,,
0009188,002,G,30,0,0,92480.46,407,00000,K,32400000,,
0009188,019,L,198,0,0,92480.46,407,00000,I,32400000,,
0009189,001,A,165,0,0,118158.06,304,09189,G,32240000,,
0009189,002,G,30,0,0,118158.06,304,09189,K,32240000,,
0009189,017,O,3,0,0,118158.06,304,09189,K,32240000,,
0009189,019,L,195,0,0,118158.06,304,09189,I,32240000,,
0009193,001,A,167,0,0,71082.45,301,00000,G,32210000,,
0009193,007,E,20,0,0,71082.45,301,00000,K,32210000,,
0009193,017,O,1,0,0,71082.45,301,00000,K,32210000,,
0009193,019,L,167,0,0,71082.45,301,00000,I,32210000,,
0009195,001,A,158,0,0,88200.86,304,09195,G,32240000,,
0009195,002,G,4,0,0,88200.86,304,09195,K,32240000,,
0009195,017,O,8,0,0,88200.86,304,09195,K,32240000,,
0009195,018,O,2,0,0,88200.86,304,09195,K,32240000,,
0009195,019,L,162,0,0,88200.86,304,09195,I,32240000,,
0009197,001,A,160,0,0,102466.19,302,09197,G,32220000,,
0009197,002,G,52,0,0,102466.19,302,09197,K,32220000,,
0009197,007,E,30,0,0,102466.19,302,09197,K,32220000,,
0009197,017,O,8,0,0,102466.19,302,09197,K,32220000,,
0009197,019,L,212,0,0,102466.19,302,09197,I,32220000,,
0009215,001,A,168,0,0,118158.06,202,09215,G,32320000,,
0009215,019,L,168,0,0,118158.06,202,09215,I,32320000,,
0009230,001,A,160,0,0,85347.79,800,00000,G,33300000,,
0009230,002,G,30,0,0,85347.79,800,00000,K,33300000,,
0009230,010,O,8,0,0,85347.79,800,00000,G,33300000,,
0009230,019,L,190,0,0,85347.79,800,00000,I,33300000,,
0009231,001,A,168,0,0,91053.92,304,09231,G,32240000,,
0009231,002,G,24,0,0,91053.92,304,09231,K,32240000,,
0009231,019,L,192,0,0,91053.92,304,09231,I,32240000,,
0009233,001,A,168,0,0,73935.52,800,00000,G,23200000,,
0009233,002,G,49,0,0,73935.52,800,00000,K,23200000,,
0009233,019,L,217,0,0,73935.52,800,00000,I,23200000,,
0009297,001,A,168,0,0,111369.47,300,00000,G,22200000,,
0009297,019,L,168,0,0,111369.47,300,00000,I,22200000,,
0009326,001,A,165,0,0,65091.01,301,00000,G,32210000,,
0009326,017,O,3,0,0,65091.01,301,00000,K,32210000,,
0009326,019,L,165,0,0,65091.01,301,00000,I,32210000,,
0009354,001,A,48,0,0,111025.39,900,00000,G,41000000,,
0009354,009,O,120,0,0,111025.39,900,00000,G,41000000,,
0009354,019,L,48,0,0,111025.39,900,00000,I,41000000,,
0009359,001,A,168,0,0,85347.79,500,00000,G,23100000,,
0009359,019,L,168,0,0,85347.79,500,00000,I,23100000,,
0009363,001,A,120,0,0,82494.72,405,00000,G,42000000,,
0009363,009,O,48,0,0,82494.72,405,00000,G,42000000,,
0009363,019,L,120,0,0,82494.72,405,00000,I,42000000,,
0009390,001,A,160,0,0,99613.12,602,00000,G,31200000,,
0009390,010,O,8,0,0,99613.12,602,00000,G,31200000,,
0009390,019,L,160,0,0,99613.12,602,00000,I,31200000,,
0009405,001,A,160,0,0,85347.79,700,00000,G,50000000,,
0009405,010,O,8,0,0,85347.79,700,00000,G,50000000,,
0009405,019,L,168,0,0,85347.79,700,00000,I,50000000,,
0009480,001,A,161,0,0,65091.01,304,09480,G,32240000,,
0009480,002,G,32,0,0,65091.01,304,09480,K,32240000,,
0009480,017,O,7,0,0,65091.01,304,09480,K,32240000,,
0009480,019,L,193,0,0,65091.01,304,09480,I,32240000,,
0009611,001,A,168,0,0,113878.46,202,09611,G,32320000,,
0009611,002,G,19,0,0,113878.46,202,09611,K,32320000,,
0009611,019,L,187,0,0,113878.46,202,09611,I,32320000,,
0009611,070,C,0,5067.26,0,113878.46,202,09611,G,32320000,,
0009619,001,A,160,0,0,75362.05,309,00000,G,32290000,,
0009619,002,G,35,0,0,75362.05,309,00000,K,32290000,,
0009619,010,O,8,0,0,75362.05,309,00000,G,32290000,,
0009619,019,L,195,0,0,75362.05,309,00000,I,32290000,,
0009621,001,A,96,0,0,73935.52,309,00000,G,32290000,,
0009621,002,G,36,0,0,73935.52,309,00000,K,32290000,,
0009621,009,O,72,0,0,73935.52,309,00000,G,32290000,,
0009621,019,L,132,0,0,73935.52,309,00000,I,32290000,,
0009622,012,C,128,0,0,65091.01,303,09622,G,32230000,,
0009622,014,O,0,0,40,65091.01,303,09622,G,32230000,,
0009672,001,A,167,0,0,102466.19,304,09672,G,32240000,,
0009672,002,G,25,0,0,102466.19,304,09672,K,32240000,,
0009672,007,E,40,0,0,102466.19,304,09672,K,32240000,,
0009672,017,O,1,0,0,102466.19,304,09672,K,32240000,,
0009672,019,L,192,0,0,102466.19,304,09672,I,32240000,,
0009673,001,A,165,0,0,75362.05,301,00000,G,32210000,,
0009673,002,G,43,0,0,75362.05,301,00000,K,32210000,,
0009673,007,E,20,0,0,75362.05,301,00000,K,32210000,,
0009673,008,E,70,0,0,75362.05,301,00000,K,32210000,,
0009673,017,O,3,0,0,75362.05,301,00000,K,32210000,,
0009673,019,L,208,0,0,75362.05,301,00000,I,32210000,,
0009674,001,A,168,0,0,75362.05,301,00000,G,32210000,,
0009674,002,G,51,0,0,75362.05,301,00000,K,32210000,,
0009674,008,E,110,0,0,75362.05,301,00000,K,32210000,,
0009674,019,L,219,0,0,75362.05,301,00000,I,32210000,,
0009678,001,A,168,0,0,65091.01,301,00000,G,32210000,,
0009678,002,G,12,0,0,65091.01,301,00000,K,32210000,,
0009678,019,L,180,0,0,65091.01,301,00000,I,32210000,,
0009699,001,A,161,0,0,113878.46,304,09699,G,32240000,,
0009699,002,G,25,0,0,113878.46,304,09699,K,32240000,,
0009699,007,E,30,0,0,113878.46,304,09699,K,32240000,,
0009699,017,O,7,0,0,113878.46,304,09699,K,32240000,,
0009699,019,L,186,0,0,113878.46,304,09699,I,32240000,,
0009703,001,A,168,0,0,79641.65,500,00000,G,23100000,,
0009703,019,L,168,0,0,79641.65,500,00000,I,23100000,,
0009712,001,A,93,0,0,76788.59,302,09712,G,32220000,,
0009712,012,C,64,0,0,76788.59,302,09712,G,32220000,,
0009712,017,O,8,0,0,76788.59,302,09712,K,32220000,,
0009712,018,O,3,0,0,76788.59,302,09712,K,32220000,,
