SM;SIFRA_Materijala;NAZIV;DIMENZIJA;KVALITET;STANDARD;JM;KONTO;POCST_Kolicina;POCST_Vrednost;ULAZKolicina;ULAZ_Vrednost;IZLAZKolicina;IZLAZ_Vrednost;STANJE_Kolicina;STANJE_Vrednost;CENA
46;223220010;LIBELA AL;L 600;;;kom;103300;3;150;0;0;0;0;3;150;50
46;223240001;VISAK ZIDARS;;;;kom;103300;8;2;0;0;0;0;8;2;0.25
46;223410002;TROMETAR;3m;;;kom;103300;23;1620.18;0;0;0;0;23;1620.18;70.44
46;223410003;TROMETAR;3m;;;kom;103300;28;9338.94;0;0;0;0;28;9338.94;333.53
46;223410004;PETOMETAR;5m 710p;;;kom;103300;1;535.56;3;2679;0;0;4;3214.56;803.64
46;223410016;TROMETAR;710p;;;kom;103300;0;0;5;2885;0;0;5;2885;577
46;223420001;LENJIR CVR;1 m;;CVR;kom;103300;1;4641.25;0;0;0;0;1;4641.25;4641.25
46;223420002;LENJIR CVR.;1.5 m;;CVR;kom;103300;5;75;0;0;0;0;5;75;15
46;223420003;LENJIR CVR.;2 m;;CVR;kom;103300;10;9270.91;0;0;0;0;10;9270.91;927.09
46;223420005;LENJIR CVR.;3 m;;CVR;kom;103300;5;17762.5;0;0;0;0;5;17762.5;3552.5
46;223420008;LENJIR SAV.;0.5 m;;SAV;kom;103300;2;30;0;0;0;0;2;30;15
46;223420009;LENJIR SAV.;1 m;;SAV;kom;103300;4;60;0;0;0;0;4;60;15
46;223420010;LENJIR ZA TU;1 m;;TUS;kom;103300;1;15;0;0;0;0;1;15;15
46;223420011;LENJIR ZA TU;1.5 m;;TUS;kom;103300;1;15;0;0;0;0;1;15;15
46;223420013;LENJIR ZA TU;2500 mm;;TUS;kom;103300;2;15;0;0;0;0;2;15;7.5
46;223420014;LENJIR CVR.;300 mm;;CVR;kom;103300;3;8364.94;0;0;0;0;3;8364.94;2788.31
46;223420015;LENJIR CVRST;500 mm;;;kom;103300;1;6836.4;0;0;0;0;1;6836.4;6836.4
46;223420017;LENJIR;150 mm;;;kom;103300;2;3346.2;0;0;0;0;2;3346.2;1673.1
46;224620002;APARAT ZA UL;USM25 S ULTRAZVUK ~KRA;;;kom;103300;1;574115.42;0;0;0;0;1;574115.42;574115.42
46;225420002;TERMOMETAR D;;;;kom;103300;1;2990;0;0;0;0;1;2990;2990
46;226610011;MULTIMETER;EX-330 WITH VOLTAGE DE;;;kom;103300;1;5472;0;0;0;0;1;5472;5472
46;227300001;DINAMOMETAR;;;;kom;103300;1;2564.9;0;0;0;0;1;2564.9;2564.9
46;229200003;UREDJAJ ZA O;50mm opticki;;;kom;103300;2;65115;0;0;0;0;2;65115;32557.5
46;231110006;STEZNA GLAVA;3-16mm MK4;;;kom;103300;3;39835.12;0;0;0;0;3;39835.12;13278.37
46;231110011;STEZNA GLAVA;JAL P00-6-2-50;;;kom;103300;1;3229.76;0;0;0;0;1;3229.76;3229.76
46;231110028;STEZNA GLAVA;SBF PLUS 3-16 mm MK4;;;kom;103300;1;17473.5;0;0;0;0;1;17473.5;17473.5
46;231110033;STEZNA GLAVA;"RV1-10 mm 3/8""x24   21";;;kom;103300;1;4315.5;0;0;0;0;1;4315.5;4315.5
46;231110034;REZ. KLJUC Z;fi 13;;;kom;103300;4;2250;0;0;0;0;4;2250;562.5
46;231110039;STEZNA GLAVA;"1.5-13 UNF1/2""x20 2129";ORION;DIN 6349;kom;103300;1;3456.9;0;0;0;0;1;3456.9;3456.9
46;231110040;REZERVNI KLJ;0.8-13mm �6/12z 212940;;;kom;103300;5;1678.5;0;0;0;0;5;1678.5;335.7
46;231110048;STEZNA GLAVA;3-16mm  MK3;;;kom;103300;2;60867;1;40054.5;0;0;3;100921.5;33640.5
46;231120002;STEZNA GLAVA;250/3 ZS;;;kom;103300;6;259930.2;0;0;0;0;6;259930.2;43321.7
46;231120007;STEZNA GLAVA;315/3 SDB;;;kom;103300;3;305558.4;0;0;0;0;3;305558.4;101852.8
46;231120011;STEZNA GLAVA;250/4 SDB;;;kom;103300;1;169371;0;0;0;0;1;169371;169371
46;231120014;STEZNA GLAVA;250/3;;;kom;103300;1;69000;0;0;0;0;1;69000;69000
46;231120015;STEZNA GLAVA;200/3;;;kom;103300;2;13478;0;0;0;0;2;13478;6739
46;231120020;STEZNA GLAVA;160/3;;;kom;103300;5;14902;0;0;0;0;5;14902;2980.4
46;231120021;STEZNA GLAVA;400/3;;;kom;103300;4;542378.9;0;0;0;0;4;542378.9;135594.73
46;231120023;STEZNA GLAVA;F630 /3;;;kom;103300;2;77003;0;0;0;0;2;77003;38501.5
46;231140003;ST. GLAVA ZA;GSA-2;;;kom;103300;8;12682;0;0;0;0;8;12682;1585.25
46;231140004;ST. GLAVA ZA;GB-2C;;;kom;103300;1;1585.25;0;0;0;0;1;1585.25;1585.25
46;231140005;ST. GLAVA ZA;GB-3C;;;kom;103300;1;1585.25;0;0;0;0;1;1585.25;1585.25
46;231140006;ST. GLAVA ZA;GB-5;;;kom;103300;1;1585.25;0;0;0;0;1;1585.25;1585.25
46;231140009;ST. GLAVA ZA;BILZ;;;kom;103300;5;255;0;0;0;0;5;255;51
46;231140010;ST. GLAVA ZA;WELK BR 5 N10;;;kom;103300;2;102;0;0;0;0;2;102;51
46;231140011;ST. GLAVA ZA;WELK BR 4;;;kom;103300;2;102;0;0;0;0;2;102;51
46;231140012;ST. GLAVA ZA;WELK BR 3;;;kom;103300;1;51;0;0;0;0;1;51;51
46;231140013;ST. GLAVA ZA;WELK BR 2;;;kom;103300;1;51;0;0;0;0;1;51;51
46;231140014;ST. GLAVA ZA;WELK BR 1;;;kom;103300;2;102;0;0;0;0;2;102;51
46;231140015;ST. GLAVA ZA;GRMPH-2 M10-M30;;;kom;103300;2;102;0;0;0;0;2;102;51
46;231140016;ST. GLAVA ZA;GSA-1;;;kom;103300;4;204;0;0;0;0;4;204;51
46;231210001;PODEONI APAR; za glodalicu;;;kom;103300;6;2520;0;0;0;0;6;2520;420
46;232110006;CAURA STEZNA;fi 10  50x28-1490 NARE;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110008;CAURA STEZNA;fi 10  ILR 320860;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110009;CAURA STEZNA;fi 10  ILR 320946;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110010;CAURA STEZNA;fi 10  JAL P00-6-2-50;;;kom;103300;1;1138.5;0;0;0;0;1;1138.5;1138.5
46;232110011;CAURA STEZNA;fi 10 JAL P00-6-3-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110015;CAURA STEZNA;fi 12  ILR 320946;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110016;CAURA STEZNA;fi 12  JAL P00-6-2-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110017;CAURA STEZNA;fi 12 JAL P00-6-3-50;;;kom;103300;2;469;0;0;0;0;2;469;234.5
46;232110018;CAURA STEZNA;fi 13  ILR 320858;;;kom;103300;4;2814;0;0;0;0;4;2814;703.5
46;232110019;CAURA STEZNA;fi 13  ILR 320860;;;kom;103300;3;2110.5;0;0;0;0;3;2110.5;703.5
46;232110020;CAURA STEZNA;fi 13  JAL P00-6-2-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110021;CAURA STEZNA;fi 13 JAL P00-6-3-50;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110022;CAURA STEZNA;fi 14  ILR 320860;;;kom;103300;4;2814;0;0;0;0;4;2814;703.5
46;232110023;CAURA STEZNA;fi 14  ILR 320946;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110024;CAURA STEZNA;fi 14  JAL P00-6-2-50;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110025;CAURA STEZNA;fi 14 JAL P00-6-3-50;;;kom;103300;3;2110.5;0;0;0;0;3;2110.5;703.5
46;232110026;CAURA STEZNA;fi 15  ILR 320860;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110027;CAURA STEZNA;fi 15  JAL P00-6-2-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110028;CAURA STEZNA;fi 15 JAL P00-6-3-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110029;CAURA STEZNA;fi 16  50x28-1490 NARE;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110031;CAURA STEZNA;fi 16  ILR 320860;;;kom;103300;4;903.8;0;0;0;0;4;903.8;225.95
46;232110032;CAURA STEZNA;fi 16  ILR 320858;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110033;CAURA STEZNA;fi 16  JAL P00-6-2-50;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110034;CAURA STEZNA;fi 16 JAL P00-6-3-50;;;kom;103300;3;2110.5;0;0;0;0;3;2110.5;703.5
46;232110035;CAURA STEZNA;fi 17  ILR 320860;;;kom;103300;3;2110.5;0;0;0;0;3;2110.5;703.5
46;232110036;CAURA STEZNA;fi 17  JAL P00-6-2-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110037;CAURA STEZNA;fi 17 JAL P00-6-3-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110038;CAURA STEZNA;fi 18  ILR 320860;;;kom;103300;4;2814;0;0;0;0;4;2814;703.5
46;232110039;CAURA STEZNA;fi 18  ILR 320946;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110040;CAURA STEZNA;fi 18  JAL P00-6-2-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110041;CAURA STEZNA;fi 18 JAL P00-6-3-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110042;CAURA STEZNA;fi 19  JAL P00-6-2-50;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110043;CAURA STEZNA;fi 19 JAL P00-6-3-50;;;kom;103300;4;2814;0;0;0;0;4;2814;703.5
46;232110044;CAURA STEZNA;fi 2   JAL P00-6-2-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110045;CAURA STEZNA;fi 20  50x28-1490 NARE;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110046;CAURA STEZNA;fi 20  ILR 320860;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110047;CAURA STEZNA;fi 20  ILR 320946;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110048;CAURA STEZNA;fi 20  JAL P00-6-2-50;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110049;CAURA STEZNA;fi 20 JAL P00-6-3-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110050;CAURA STEZNA;fi 21  JAL P00-6-2-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110051;CAURA STEZNA;fi 21 JAL P00-6-3-50;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110052;CAURA STEZNA;fi 22  JAL P00-6-2-50;;;kom;103300;3;2110.5;0;0;0;0;3;2110.5;703.5
46;232110053;CAURA STEZNA;fi 22 JAL P00-6-3-50;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110054;CAURA STEZNA;fi 23  JAL P00-6-2-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110055;CAURA STEZNA;fi 23 JAL P00-6-3-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110056;CAURA STEZNA;fi 24  ILR 320860;;;kom;103300;3;2110.5;0;0;0;0;3;2110.5;703.5
46;232110057;CAURA STEZNA;fi 24 JAL P00-6-3-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110058;CAURA STEZNA;fi 25 JAL P00-6-3-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110059;CAURA STEZNA;fi 26  JAL P00-6-2-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110060;CAURA STEZNA;fi 26 JAL P00-6-3-50;;;kom;103300;3;2110.5;0;0;0;0;3;2110.5;703.5
46;232110061;CAURA STEZNA;fi 27 JAL P00-6-3-50;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110062;CAURA STEZNA;fi 28 JAL P00-6-3-50;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110063;CAURA STEZNA;fi 29 JAL P00-6-3-50;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110064;CAURA STEZNA;fi 3   JAL P00-6-2-50;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110065;CAURA STEZNA;fi 30 JAL P00-6-3-50;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110066;CAURA STEZNA;fi 31 JAL P00-6-3-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110067;CAURA STEZNA;fi 32 JAL P00-6-3-50;;;kom;103300;4;2814;0;0;0;0;4;2814;703.5
46;232110069;CAURA STEZNA;fi 4   JAL P00-6-2-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110071;CAURA STEZNA;fi 6   JAL P00-6-2-50;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110072;CAURA STEZNA;fi 7   JAL P00-6-2-50;;;kom;103300;3;2110.5;0;0;0;0;3;2110.5;703.5
46;232110073;CAURA STEZNA;fi 7  JAL P00-6-3-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110075;CAURA STEZNA;fi 8   ILR 320946;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110076;CAURA STEZNA;fi 8   JAL P00-6-2-50;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110077;CAURA STEZNA;fi 8  JAL P00-6-3-50;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110078;CAURA STEZNA;fi 9   ILR 320860;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110079;CAURA STEZNA;fi 9   JAL P00-6-2-50;;;kom;103300;2;1407;0;0;0;0;2;1407;703.5
46;232110080;CAURA STEZNA;fi 9  JAL P00-6-3-50;;;kom;103300;1;703.5;0;0;0;0;1;703.5;703.5
46;232110099;ELAST.STEZ.C;P.007 vel.3 fi 25  JAL;JAL;;kom;103300;3;5688;0;0;0;0;3;5688;1896
46;232120002;UMETAK ZA GL;WES 2 M18 B/14 BILZ 21;;;kom;103300;1;7488;0;0;0;0;1;7488;7488
46;232210001;REDUCIR CAUR;ISO 50 /ISO 50;;ILR;kom;103300;1;852;0;0;0;0;1;852;852
46;232210002;REDUCIR CAUR;ISO 50/MK 2;;ILR;kom;103300;3;6596;0;0;0;0;3;6596;2198.67
46;232210004;REDUCIR CAUR;ISO 50/MK 5;;ILR;kom;103300;6;3390.74;0;0;0;0;6;3390.74;565.12
46;232210007;REDUCIR CAUR;ISO 50/fi 40;;ILR;kom;103300;2;1258;0;0;0;0;2;1258;629
46;232210008;BORSTANGLA;L 300 3/2;;;kom;103300;2;90;0;0;0;0;2;90;45
46;232210009;BORSTANGLA;L 400 3/3;;;kom;103300;1;45;0;0;0;0;1;45;45
46;232210011;BORSTANGLA;L 500 2/2;;;kom;103300;4;180;0;0;0;0;4;180;45
46;232210012;BORSTANGLA;L 500 3/2;;;kom;103300;1;45;0;0;0;0;1;45;45
46;232210013;BORSTANGLA;L 500 4/2;;;kom;103300;2;90;0;0;0;0;2;90;45
46;232210015;BORSTANGLA;L 600 2/2;;;kom;103300;1;45;0;0;0;0;1;45;45
46;232210017;REDUCIR CAUR;ISO50/MK1  P.055;;;kom;103300;1;7127;0;0;0;0;1;7127;7127
46;232210018;REDICIR CAUR;P.050 1/0;;;kom;103300;2;254;0;0;0;0;2;254;127
46;232210019;REDUCIR CAUR;MK 2/1 DIN 2185;2/1;;kom;103300;10;8447.28;0;0;0;0;10;8447.28;844.73
46;232210020;REDUCIR CAUR;P.050 3/1;;;kom;103300;12;649.2;0;0;0;0;12;649.2;54.1
46;232210021;REDUCIR CAUR;MK 3/2 DIN 2185;3/2;;kom;103300;35;11566.51;0;0;0;0;35;11566.51;330.47
46;232210022;REDUCIR CAUR;P.050 4/1;4/1;;kom;103300;6;332.31;0;0;0;0;6;332.31;55.39
46;232210023;REDUCIR CAUR;P.050 4/2;4/2;;kom;103300;7;3359.3;0;0;0;0;7;3359.3;479.9
46;232210024;REDUCIR CAUR;P.050 4/3;4/3;;kom;103300;13;7387.3;0;0;0;0;13;7387.3;568.25
46;232210026;REDUCIR CAUR;P.050 5/2;;;kom;103300;12;649.2;0;0;0;0;12;649.2;54.1
46;232210027;REDUCIR CAUR;MK 5/3   DIN 2185;;;kom;103300;1;54.1;0;0;0;0;1;54.1;54.1
46;232210028;REDUCIR CAUR;P.050 5/4;5/4;;kom;103300;12;9793.38;0;0;0;0;12;9793.38;816.11
46;232210031;REDUCIR CAUR;P.050 6/3;6/3;;kom;103300;3;162.3;0;0;0;0;3;162.3;54.1
46;232210032;REDUCIR CAUR;P.050 6/4;6/3;;kom;103300;2;108.2;0;0;0;0;2;108.2;54.1
46;232210034;REDUCIR CAUR;P.050 7/5;;;kom;103300;1;168;0;0;0;0;1;168;168
46;232210036;REDUCIR CAUR;P.053 2/1;;;kom;103300;3;389;0;0;0;0;3;389;129.67
46;232210037;REDUCIR CAUR;P.053 3/1;;;kom;103300;5;498;0;0;0;0;5;498;99.6
46;232210038;REDUCIR CAUR;P.053 3/2;3/2;;kom;103300;2;1623;0;0;0;0;2;1623;811.5
46;232210039;REDUCIR CAUR;MK 3-3;;DIN 2187;kom;103300;5;8213.3;0;0;0;0;5;8213.3;1642.66
46;232210040;REDUCIR CAUR;P.053 4/2;4/2;;kom;103300;4;2596.8;0;0;0;0;4;2596.8;649.2
46;232210041;REDUCIR CAUR;P.053 4/3;;;kom;103300;7;515.37;0;0;0;0;7;515.37;73.62
46;232210042;REDUCIR CAUR;MK 4-4;;DIN 2187;kom;103300;2;6355.11;0;0;0;0;2;6355.11;3177.56
46;232210043;REDUCIR CAUR;P.053 5/2;5/2;;kom;103300;1;3530;0;0;0;0;1;3530;3530
46;232210044;REDUCIR CAUR;P.053 5/3;5/3;;kom;103300;7;3854.6;0;0;0;0;7;3854.6;550.66
46;232210045;REDUCIR CAUR;P.053 5/4;5/4;;kom;103300;9;8127.33;0;0;0;0;9;8127.33;903.04
46;232210046;REDUCIR CAUR;MK 5-5;;DIN 2187;kom;103300;1;6875;0;0;0;0;1;6875;6875
46;232210047;REDUCIR CAUR;P.053 6/3;;;kom;103300;8;1768;0;0;0;0;8;1768;221
46;232210048;REDUCIR CAUR;P.053 6/4;6/4;;kom;103300;7;387.7;0;0;0;0;7;387.7;55.39
46;232210049;CAURA REDUKC;P.053 6/5;;;kom;103300;15;3389.4;0;0;0;0;15;3389.4;225.96
46;232210050;REDUCIR CAUR;P.053 7/4;;;kom;103300;2;325;0;0;0;0;2;325;162.5
46;232210051;REDUCIR CAUR;P.055 50/2 DIN6364;50/2  JAL;DIN6364;kom;103300;3;19972.5;0;0;0;0;3;19972.5;6657.5
46;232210052;REDUCIR CAUR;P.055 50/2;50/2;;kom;103300;1;6494;0;0;0;0;1;6494;6494
46;232210053;REDUCIR CAUR;P.055 50/3 DIN6364;50/3 JAL;DIN6364;kom;103300;3;20679;0;0;0;0;3;20679;6893
46;232210056;CAURA REDUKC;P.056 50/2;;;kom;103300;1;4836;0;0;0;0;1;4836;4836
46;232210063;BORSTANGLA;fi 25 sa nozem;;;kom;103300;1;45;0;0;0;0;1;45;45
46;232210064;BORSTANGLA;fi 32 sa nonijusom;;;kom;103300;1;45;0;0;0;0;1;45;45
46;232210065;BORSTANGLA;fi 32 sa nozem;;;kom;103300;3;360;0;0;0;0;3;360;120
46;232210066;BORSTANGLA;fi 40 sa nonijusom;;;kom;103300;1;45;0;0;0;0;1;45;45
46;232210067;BORSTANGLA;fi 40 sa nozem;;;kom;103300;4;122.85;0;0;0;0;4;122.85;30.71
46;232210068;BORSTANGLA;fi 50 sa nonijusom;;;kom;103300;4;180;0;0;0;0;4;180;45
46;232210069;BORSTANGLA;fi 60 sa nozem;;;kom;103300;3;135;0;0;0;0;3;135;45
46;232210070;BORSTANGLA;fi 63 sa nonijusom;;;kom;103300;1;45;0;0;0;0;1;45;45
46;232210071;BORSTANGLA;fi 63 sa nonijusom kra;;;kom;103300;2;90;0;0;0;0;2;90;45
46;232210072;BORSTANGLA;fi 80 sa nonijusom;;;kom;103300;3;135;0;0;0;0;3;135;45
46;232210073;BORSTANGLA;fi 80 sa nozem;;;kom;103300;4;180;0;0;0;0;4;180;45
46;232210117;REDUCIR CAUR;ISO 50/ISO 50 DIN 2080;;;kom;103300;2;40164.28;0;0;0;0;2;40164.28;20082.14
46;232210119;ANTIVIBRACIO;C6-R825C-FA F 307A;;;kom;103300;1;382642.62;0;0;0;0;1;382642.62;382642.62
46;232210121;REDUCIR CAUR;MK5/MK5 56x400;;;kom;103300;2;40860;0;0;0;0;2;40860;20430
46;232210122;REDUCIR CAUR;MK 3/1 DIN 2185;;DIN 2185;kom;103300;5;5437.61;0;0;0;0;5;5437.61;1087.52
46;232210124;REDUCIR CAUR;MK5/MK5 fi 56x315 mm L;;;kom;103300;1;20280;0;0;0;0;1;20280;20280
46;232210125;REDUCIR CAUR;MK5/MK5 fi 56x500mm L=;;DIN 6382;kom;103300;1;21840;0;0;0;0;1;21840;21840
46;232210126;VIJAK;M 20x225;8.8ZN;ISO 4014;kom;103300;2;2286;0;0;0;0;2;2286;1143
46;232210128;REDUCIR CAUR;MK 6/5;;DIN 2185;kom;103300;6;51822;0;0;0;0;6;51822;8637
46;232210129;REDUCIR;MVS 50-28/32 18mm X=49;;;kom;103300;1;33547.8;0;0;0;0;1;33547.8;33547.8
46;232210130;REDUCIR;MVS 50-28/40 22mm x=40;;;kom;103300;1;33547.8;0;0;0;0;1;33547.8;33547.8
46;232210131;REDUCIR;MVS 63-36/32-18mm x=10;;;kom;103300;1;37813.6;0;0;0;0;1;37813.6;37813.6
46;232210132;REDUCIR;MVS 63-36/40-22mm x=15;;;kom;103300;1;62994.8;0;0;0;0;1;62994.8;62994.8
46;232210133;REDUCIR;MVS 63-36/50-28mm x=10;;;kom;103300;1;35085.6;0;0;0;0;1;35085.6;35085.6
46;232220002;NASTAVAK PRO;;;;kom;103300;8;2201;0;0;0;0;8;2201;275.13
46;232220019;NASTAVAK ZA;F2038.C.063.025.63R6;;;kom;103300;2;12085.98;0;0;0;0;2;12085.98;6042.99
46;232220021;NASTAVAK ZA;F2238.CE.N8.063 ZD2 08;;;kom;103300;1;49.73;0;0;0;0;1;49.73;49.73
46;232220022;NASTAVAK ZA;F2238.CE.050 ZD2 024;;;kom;103300;3;120795.3;0;0;0;0;3;120795.3;40265.1
46;232220023;NASTAVAK ZA;F2238.CE.C063 ZD2 034;;;kom;103300;6;200515.46;0;0;0;0;6;200515.46;33419.24
46;232220026;KLJUC ZA FUT;06922TIP A;;;kom;103300;2;505.38;0;0;0;0;2;505.38;252.69
46;232220034;CAURA ZA PRO;3/3 , 300 mm;;;kom;103300;1;16182;0;0;0;0;1;16182;16182
46;232220036;CAURA ZA PRO;MK 3/2;;DIN 2187;kom;103300;1;2439;0;0;0;0;1;2439;2439
46;232220039;NASTAVAK GLO;F223CE.C.080.Z03.44;;;kom;103300;1;69300.17;0;0;0;0;1;69300.17;69300.17
46;232220046;PRODUZETAK;MVS 3-18  x=40mm;;;kom;103300;1;25212.6;0;0;0;0;1;25212.6;25212.6
46;232220047;PRODUZETAK;MVS 40-22 x=40mm;;;kom;103300;4;101112.6;0;0;0;0;4;101112.6;25278.15
46;232220048;PRODUZETAK;MVS 50-28 x=100mm;;;kom;103300;3;111644;0;0;0;0;3;111644;37214.67
46;232220049;PRODUZETAK;MVS 32-18mm X=40mm;;;kom;103300;2;50600;0;0;0;0;2;50600;25300
46;232220050;PRODUZETAK;MVS 63-36mm x=125mm;;;kom;103300;2;77422.4;0;0;0;0;2;77422.4;38711.2
46;232220051;CAURA ZA PRO;MK4.MK4 A147.5;;DIN 2187;kom;103300;1;5382;0;0;0;0;1;5382;5382
46;232220052;CAURA ZA PRO;MK2/MK1 A85;;DIN 2185;kom;103300;1;2335.5;0;0;0;0;1;2335.5;2335.5
46;232220054;CAURA ZA PRO;MK5/MK4  A150.5;;DIN 2187;kom;103300;1;12303;0;0;0;0;1;12303;12303
46;232220055;CAURA ZA PRO;MK4/MK4 A482.5;;DIN 2187;kom;103300;1;22279.5;0;0;0;0;1;22279.5;22279.5
46;232220056;CAURE ZA PRO;MK3/MK3 A 121;;DIN 2187;kom;103300;0;0;2;19584;0;0;2;19584;9792
46;232310008;TRN KONUS;B16 MK2 21269162;;DIN 238-1;kom;103300;3;1658.25;0;0;0;0;3;1658.25;552.75
46;232310009;TRN KONUS;N1 MK3;;JUS;kom;103300;1;714;0;0;0;0;1;714;714
46;232310017;TRN ZA NASAD;SK 40/32;;;kom;103300;1;9891;0;0;0;0;1;9891;9891
46;232310049;TRN ZA MEDIS;3011-205-20000;;;kom;103300;29;1442.17;0;0;0;0;29;1442.17;49.73
46;232310050;TRN ZA NEDIS;3011-305-06500;;;kom;103300;10;497.3;0;0;0;0;10;497.3;49.73
46;232310051;TRN ZA MEDIS;3011-205-10000;;;kom;103300;11;547.03;0;0;0;0;11;547.03;49.73
46;232310052;TRN ZA MEDIS;3001-400-90058;;;kom;103300;3;149.19;0;0;0;0;3;149.19;49.73
46;232310054;TRN ZA GLODA;ISO 50;;;kom;103300;25;1243.25;0;0;0;0;25;1243.25;49.73
46;232310055;TRN ZA GLODA;ISO 60;;;kom;103300;5;36.6;0;0;0;0;5;36.6;7.32
46;232310056;TRN ZA GLODA;ISO 50 -DIN 2080;;;kom;103300;4;30779.46;0;0;0;0;4;30779.46;7694.87
46;232310057;TRN ZA GLODA;ISO 60;;;kom;103300;2;14.64;0;0;0;0;2;14.64;7.32
46;232310058;TRN NASADNOG;SK 50 d=32 A=40 l=24 D;;DIN 2080;kom;103300;3;22764.37;0;0;0;0;3;22764.37;7588.12
46;232310060;PRIHVAT ZA G;A100.M.1.50.025.80 WAL;WALTER;;kom;103300;7;166471.92;0;0;0;0;7;166471.92;23781.7
46;232310118;TRN KRATKI Z;P120 50x27x40x27 JAL;JAL;P120 DIN6361;kom;103300;1;9712;0;0;0;0;1;9712;9712
46;232310119;KRATKI TRN Z;P120 50x32x40x24 JAL;JAL;DIN6361/P120;kom;103300;2;19128;0;0;0;0;2;19128;9564
46;232310120;TRN;103895;;;kom;103300;1;9289.41;0;0;0;0;1;9289.41;9289.41
46;232310121;TRN;103905;;;kom;103300;1;10979.24;0;0;0;0;1;10979.24;10979.24
46;232310122;TRN;103915;;;kom;103300;1;12105.48;0;0;0;0;1;12105.48;12105.48
46;232310124;TRN ZA GLODA;501-10-16 d40 WALTER A;;ISO 50,DIN 2;kom;103300;1;6295.1;0;0;0;0;1;6295.1;6295.1
46;232310125;TRN ZA GLODA;501-10-27 d80 WALTER A;;ISO 50,DIN 2;kom;103300;2;12818;0;0;0;0;2;12818;6409
46;232310126;TRN ZA GLODA;501-10-32 d100 WLATER;;ISO 50,DIN 2;kom;103300;1;6638.5;0;0;0;0;1;6638.5;6638.5
46;232310127;TRN ZA GLODA;501-10-40 d125 WALTER;;ISO 50,DIN 2;kom;103300;1;7325.3;0;0;0;0;1;7325.3;7325.3
